zip,people_complete,filed_date,report_date
55931,201,12/17/2022,2022-12-22
56542,1353,12/17/2022,2022-12-22
55071,3707,12/17/2022,2022-12-22
56051,368,12/17/2022,2022-12-22
55793,343,12/17/2022,2022-12-22
56160,120,12/17/2022,2022-12-22
55392,5,12/17/2022,2022-12-22
56561,97,12/17/2022,2022-12-22
55615,255,12/17/2022,2022-12-22
56138,317,12/17/2022,2022-12-22
55118,22475,12/17/2022,2022-12-22
55041,5011,12/17/2022,2022-12-22
56209,1127,12/17/2022,2022-12-22
55124,42117,12/17/2022,2022-12-22
55746,9664,12/17/2022,2022-12-22
56763,2460,12/17/2022,2022-12-22
56437,450,12/17/2022,2022-12-22
55417,21383,12/17/2022,2022-12-22
56331,879,12/17/2022,2022-12-22
55311,29729,12/17/2022,2022-12-22
56303,15677,12/17/2022,2022-12-22
55323,40,12/17/2022,2022-12-22
56319,654,12/17/2022,2022-12-22
55434,21390,12/17/2022,2022-12-22
55339,525,12/17/2022,2022-12-22
55397,1607,12/17/2022,2022-12-22
55950,92,12/17/2022,2022-12-22
55747,5,12/17/2022,2022-12-22
55113,32651,12/17/2022,2022-12-22
56178,956,12/17/2022,2022-12-22
56244,646,12/17/2022,2022-12-22
56549,2994,12/17/2022,2022-12-22
55396,1163,12/17/2022,2022-12-22
56565,39,12/17/2022,2022-12-22
55919,646,12/17/2022,2022-12-22
56546,166,12/17/2022,2022-12-22
55589,5,12/17/2022,2022-12-22
56477,986,12/17/2022,2022-12-22
55370,393,12/17/2022,2022-12-22
55802,2243,12/17/2022,2022-12-22
56583,104,12/17/2022,2022-12-22
56350,228,12/17/2022,2022-12-22
56573,4242,12/17/2022,2022-12-22
55380,5,12/17/2022,2022-12-22
55488,14,12/17/2022,2022-12-22
55929,789,12/17/2022,2022-12-22
55385,622,12/17/2022,2022-12-22
56576,511,12/17/2022,2022-12-22
56741,16,12/17/2022,2022-12-22
55910,833,12/17/2022,2022-12-22
55923,3183,12/17/2022,2022-12-22
56271,619,12/17/2022,2022-12-22
56093,6869,12/17/2022,2022-12-22
55751,779,12/17/2022,2022-12-22
56626,242,12/17/2022,2022-12-22
55606,240,12/17/2022,2022-12-22
56119,586,12/17/2022,2022-12-22
56181,527,12/17/2022,2022-12-22
55772,212,12/17/2022,2022-12-22
56073,10998,12/17/2022,2022-12-22
55053,570,12/17/2022,2022-12-22
56715,156,12/17/2022,2022-12-22
55735,800,12/17/2022,2022-12-22
55038,17457,12/17/2022,2022-12-22
55401,9254,12/17/2022,2022-12-22
56329,3238,12/17/2022,2022-12-22
55309,10233,12/17/2022,2022-12-22
55404,18250,12/17/2022,2022-12-22
55988,7,12/17/2022,2022-12-22
56304,9315,12/17/2022,2022-12-22
55429,19087,12/17/2022,2022-12-22
55324,679,12/17/2022,2022-12-22
56646,139,12/17/2022,2022-12-22
56180,740,12/17/2022,2022-12-22
55603,307,12/17/2022,2022-12-22
56623,1617,12/17/2022,2022-12-22
56531,990,12/17/2022,2022-12-22
55942,5,12/17/2022,2022-12-22
56210,16,12/17/2022,2022-12-22
56554,1600,12/17/2022,2022-12-22
55574,5,12/17/2022,2022-12-22
56387,4204,12/17/2022,2022-12-22
56647,306,12/17/2022,2022-12-22
55749,227,12/17/2022,2022-12-22
55044,45975,12/17/2022,2022-12-22
56733,265,12/17/2022,2022-12-22
55713,519,12/17/2022,2022-12-22
56388,5,12/17/2022,2022-12-22
55904,20654,12/17/2022,2022-12-22
56256,1528,12/17/2022,2022-12-22
56186,162,12/17/2022,2022-12-22
56058,3636,12/17/2022,2022-12-22
55078,10,12/17/2022,2022-12-22
56755,51,12/17/2022,2022-12-22
55775,750,12/17/2022,2022-12-22
56293,618,12/17/2022,2022-12-22
55460,5,12/17/2022,2022-12-22
56440,560,12/17/2022,2022-12-22
55377,26,12/17/2022,2022-12-22
56357,391,12/17/2022,2022-12-22
55805,6083,12/17/2022,2022-12-22
56584,761,12/17/2022,2022-12-22
56289,388,12/17/2022,2022-12-22
55398,8061,12/17/2022,2022-12-22
56266,802,12/17/2022,2022-12-22
55934,2257,12/17/2022,2022-12-22
55443,27356,12/17/2022,2022-12-22
56381,1359,12/17/2022,2022-12-22
55572,5,12/17/2022,2022-12-22
56552,240,12/17/2022,2022-12-22
55917,1996,12/17/2022,2022-12-22
56245,246,12/17/2022,2022-12-22
56548,424,12/17/2022,2022-12-22
55170,5,12/17/2022,2022-12-22
56150,1367,12/17/2022,2022-12-22
56453,298,12/17/2022,2022-12-22
56280,251,12/17/2022,2022-12-22
55473,5,12/17/2022,2022-12-22
56136,759,12/17/2022,2022-12-22
55116,20631,12/17/2022,2022-12-22
56661,420,12/17/2022,2022-12-22
55092,6323,12/17/2022,2022-12-22
56042,368,12/17/2022,2022-12-22
55803,13682,12/17/2022,2022-12-22
55371,7819,12/17/2022,2022-12-22
55025,15850,12/17/2022,2022-12-22
55338,583,12/17/2022,2022-12-22
56318,530,12/17/2022,2022-12-22
55435,11529,12/17/2022,2022-12-22
55314,751,12/17/2022,2022-12-22
55419,23529,12/17/2022,2022-12-22
56334,3496,12/17/2022,2022-12-22
55006,1657,12/17/2022,2022-12-22
56026,1044,12/17/2022,2022-12-22
56088,945,12/17/2022,2022-12-22
56156,3463,12/17/2022,2022-12-22
56317,19,12/17/2022,2022-12-22
55337,33003,12/17/2022,2022-12-22
55063,4804,12/17/2022,2022-12-22
56043,285,12/17/2022,2022-12-22
56501,9994,12/17/2022,2022-12-22
55973,145,12/17/2022,2022-12-22
56221,423,12/17/2022,2022-12-22
56529,2898,12/17/2022,2022-12-22
55976,5371,12/17/2022,2022-12-22
56224,122,12/17/2022,2022-12-22
55130,10965,12/17/2022,2022-12-22
56110,945,12/17/2022,2022-12-22
55085,248,12/17/2022,2022-12-22
56676,761,12/17/2022,2022-12-22
55177,5,12/17/2022,2022-12-22
56089,94,12/17/2022,2022-12-22
56157,392,12/17/2022,2022-12-22
56011,5332,12/17/2022,2022-12-22
55031,1054,12/17/2022,2022-12-22
56023,236,12/17/2022,2022-12-22
55003,2365,12/17/2022,2022-12-22
56174,189,12/17/2022,2022-12-22
56679,51,12/17/2022,2022-12-22
55787,280,12/17/2022,2022-12-22
55065,627,12/17/2022,2022-12-22
55768,1628,12/17/2022,2022-12-22
56748,324,12/17/2022,2022-12-22
56045,414,12/17/2022,2022-12-22
56379,9968,12/17/2022,2022-12-22
55454,4487,12/17/2022,2022-12-22
56474,1919,12/17/2022,2022-12-22
55359,4343,12/17/2022,2022-12-22
56294,35,12/17/2022,2022-12-22
56447,608,12/17/2022,2022-12-22
55467,6,12/17/2022,2022-12-22
56649,5231,12/17/2022,2022-12-22
55164,5,12/17/2022,2022-12-22
56144,484,12/17/2022,2022-12-22
56373,1337,12/17/2022,2022-12-22
55353,1480,12/17/2022,2022-12-22
55356,4357,12/17/2022,2022-12-22
56376,130,12/17/2022,2022-12-22
55585,5,12/17/2022,2022-12-22
55575,5,12/17/2022,2022-12-22
56258,8940,12/17/2022,2022-12-22
56386,368,12/17/2022,2022-12-22
55920,6569,12/17/2022,2022-12-22
56590,208,12/17/2022,2022-12-22
56343,488,12/17/2022,2022-12-22
55363,2500,12/17/2022,2022-12-22
55811,20153,12/17/2022,2022-12-22
55122,24734,12/17/2022,2022-12-22
56171,887,12/17/2022,2022-12-22
55782,299,12/17/2022,2022-12-22
55340,7367,12/17/2022,2022-12-22
56360,1935,12/17/2022,2022-12-22
55593,5,12/17/2022,2022-12-22
56292,233,12/17/2022,2022-12-22
56441,1649,12/17/2022,2022-12-22
55325,2169,12/17/2022,2022-12-22
55428,21143,12/17/2022,2022-12-22
56016,513,12/17/2022,2022-12-22
55036,33,12/17/2022,2022-12-22
55716,128,12/17/2022,2022-12-22
56736,461,12/17/2022,2022-12-22
56162,147,12/17/2022,2022-12-22
55427,18394,12/17/2022,2022-12-22
56361,1195,12/17/2022,2022-12-22
55341,2039,12/17/2022,2022-12-22
55943,1826,12/17/2022,2022-12-22
56211,285,12/17/2022,2022-12-22
55959,1487,12/17/2022,2022-12-22
56239,314,12/17/2022,2022-12-22
56534,611,12/17/2022,2022-12-22
56232,1464,12/17/2022,2022-12-22
55960,2778,12/17/2022,2022-12-22
55795,769,12/17/2022,2022-12-22
55146,5,12/17/2022,2022-12-22
56166,92,12/17/2022,2022-12-22
55790,1333,12/17/2022,2022-12-22
56701,7380,12/17/2022,2022-12-22
55721,2124,12/17/2022,2022-12-22
55321,1992,12/17/2022,2022-12-22
56301,18491,12/17/2022,2022-12-22
56169,328,12/17/2022,2022-12-22
56030,5,12/17/2022,2022-12-22
55010,41,12/17/2022,2022-12-22
55344,12108,12/17/2022,2022-12-22
56364,2250,12/17/2022,2022-12-22
55449,24376,12/17/2022,2022-12-22
56469,620,12/17/2022,2022-12-22
56068,556,12/17/2022,2022-12-22
55745,8,12/17/2022,2022-12-22
56159,1440,12/17/2022,2022-12-22
56087,1651,12/17/2022,2022-12-22
56654,74,12/17/2022,2022-12-22
56347,3406,12/17/2022,2022-12-22
55815,29,12/17/2022,2022-12-22
55367,469,12/17/2022,2022-12-22
56594,196,12/17/2022,2022-12-22
56466,1537,12/17/2022,2022-12-22
55446,24025,12/17/2022,2022-12-22
55598,5,12/17/2022,2022-12-22
55084,906,12/17/2022,2022-12-22
55391,12747,12/17/2022,2022-12-22
56562,115,12/17/2022,2022-12-22
56567,1505,12/17/2022,2022-12-22
55394,5,12/17/2022,2022-12-22
56253,471,12/17/2022,2022-12-22
55901,45279,12/17/2022,2022-12-22
55450,19,12/17/2022,2022-12-22
56470,5833,12/17/2022,2022-12-22
55455,558,12/17/2022,2022-12-22
55358,2648,12/17/2022,2022-12-22
56475,708,12/17/2022,2022-12-22
56378,3906,12/17/2022,2022-12-22
56760,190,12/17/2022,2022-12-22
55007,1058,12/17/2022,2022-12-22
56027,429,12/17/2022,2022-12-22
55726,603,12/17/2022,2022-12-22
55763,325,12/17/2022,2022-12-22
56672,958,12/17/2022,2022-12-22
55008,8495,12/17/2022,2022-12-22
55705,1844,12/17/2022,2022-12-22
56725,524,12/17/2022,2022-12-22
56028,866,12/17/2022,2022-12-22
55977,118,12/17/2022,2022-12-22
56225,412,12/17/2022,2022-12-22
56528,1010,12/17/2022,2022-12-22
56216,281,12/17/2022,2022-12-22
55944,5259,12/17/2022,2022-12-22
56522,254,12/17/2022,2022-12-22
56527,380,12/17/2022,2022-12-22
55080,1306,12/17/2022,2022-12-22
56673,295,12/17/2022,2022-12-22
55403,12271,12/17/2022,2022-12-22
55431,15236,12/17/2022,2022-12-22
55990,548,12/17/2022,2022-12-22
56083,395,12/17/2022,2022-12-22
56650,315,12/17/2022,2022-12-22
56720,13,12/17/2022,2022-12-22
56046,49,12/17/2022,2022-12-22
55066,12740,12/17/2022,2022-12-22
56075,51,12/17/2022,2022-12-22
55758,74,12/17/2022,2022-12-22
55055,2662,12/17/2022,2022-12-22
55601,103,12/17/2022,2022-12-22
56621,1887,12/17/2022,2022-12-22
55808,3916,12/17/2022,2022-12-22
56284,966,12/17/2022,2022-12-22
56589,1056,12/17/2022,2022-12-22
56744,276,12/17/2022,2022-12-22
55069,2724,12/17/2022,2022-12-22
55764,229,12/17/2022,2022-12-22
56167,343,12/17/2022,2022-12-22
56556,459,12/17/2022,2022-12-22
55909,927,12/17/2022,2022-12-22
55576,5,12/17/2022,2022-12-22
56385,436,12/17/2022,2022-12-22
56277,1717,12/17/2022,2022-12-22
55389,1258,12/17/2022,2022-12-22
55925,669,12/17/2022,2022-12-22
55484,5,12/17/2022,2022-12-22
56543,137,12/17/2022,2022-12-22
55906,15784,12/17/2022,2022-12-22
55579,NA,12/17/2022,2022-12-22
55448,19132,12/17/2022,2022-12-22
55345,18208,12/17/2022,2022-12-22
56468,2938,12/17/2022,2022-12-22
56442,1861,12/17/2022,2022-12-22
56291,230,12/17/2022,2022-12-22
56737,402,12/17/2022,2022-12-22
55717,216,12/17/2022,2022-12-22
55712,257,12/17/2022,2022-12-22
56732,526,12/17/2022,2022-12-22
56680,92,12/17/2022,2022-12-22
55073,2269,12/17/2022,2022-12-22
56550,233,12/17/2022,2022-12-22
56035,282,12/17/2022,2022-12-22
56738,697,12/17/2022,2022-12-22
55718,2246,12/17/2022,2022-12-22
55424,9097,12/17/2022,2022-12-22
56309,751,12/17/2022,2022-12-22
55329,946,12/17/2022,2022-12-22
55985,951,12/17/2022,2022-12-22
56535,650,12/17/2022,2022-12-22
56134,178,12/17/2022,2022-12-22
56639,217,12/17/2022,2022-12-22
55114,3560,12/17/2022,2022-12-22
55126,22141,12/17/2022,2022-12-22
55949,1308,12/17/2022,2022-12-22
56516,156,12/17/2022,2022-12-22
56237,251,12/17/2022,2022-12-22
55965,1546,12/17/2022,2022-12-22
56551,1193,12/17/2022,2022-12-22
56382,621,12/17/2022,2022-12-22
55313,13257,12/17/2022,2022-12-22
56333,35,12/17/2022,2022-12-22
56336,807,12/17/2022,2022-12-22
55316,17260,12/17/2022,2022-12-22
56140,15,12/17/2022,2022-12-22
55983,826,12/17/2022,2022-12-22
55422,22104,12/17/2022,2022-12-22
56756,366,12/17/2022,2022-12-22
56688,50,12/17/2022,2022-12-22
56185,296,12/17/2022,2022-12-22
56041,616,12/17/2022,2022-12-22
56131,1348,12/17/2022,2022-12-22
55111,105,12/17/2022,2022-12-22
56078,247,12/17/2022,2022-12-22
55074,1161,12/17/2022,2022-12-22
56687,5,12/17/2022,2022-12-22
56054,482,12/17/2022,2022-12-22
56759,165,12/17/2022,2022-12-22
55779,2625,12/17/2022,2022-12-22
56398,5,12/17/2022,2022-12-22
56155,193,12/17/2022,2022-12-22
55175,6,12/17/2022,2022-12-22
56658,5,12/17/2022,2022-12-22
56220,1592,12/17/2022,2022-12-22
55972,3448,12/17/2022,2022-12-22
56577,6,12/17/2022,2022-12-22
55384,1197,12/17/2022,2022-12-22
56397,5,12/17/2022,2022-12-22
56544,2516,12/17/2022,2022-12-22
56249,155,12/17/2022,2022-12-22
55067,12,12/17/2022,2022-12-22
56047,26,12/17/2022,2022-12-22
56352,2980,12/17/2022,2022-12-22
55372,24211,12/17/2022,2022-12-22
56581,121,12/17/2022,2022-12-22
56113,134,12/17/2022,2022-12-22
55133,5,12/17/2022,2022-12-22
56022,39,12/17/2022,2022-12-22
55002,5,12/17/2022,2022-12-22
56371,49,12/17/2022,2022-12-22
55912,18840,12/17/2022,2022-12-22
56240,495,12/17/2022,2022-12-22
55021,18502,12/17/2022,2022-12-22
56001,30535,12/17/2022,2022-12-22
55439,8249,12/17/2022,2022-12-22
56314,455,12/17/2022,2022-12-22
55334,1578,12/17/2022,2022-12-22
55109,25782,12/17/2022,2022-12-22
56129,376,12/17/2022,2022-12-22
55604,3007,12/17/2022,2022-12-22
56173,92,12/17/2022,2022-12-22
55780,202,12/17/2022,2022-12-22
55954,845,12/17/2022,2022-12-22
56115,707,12/17/2022,2022-12-22
56241,2183,12/17/2022,2022-12-22
55327,4063,12/17/2022,2022-12-22
56307,2313,12/17/2022,2022-12-22
55406,28174,12/17/2022,2022-12-22
56262,486,12/17/2022,2022-12-22
56312,973,12/17/2022,2022-12-22
55332,1020,12/17/2022,2022-12-22
55328,5871,12/17/2022,2022-12-22
56308,15522,12/17/2022,2022-12-22
55425,7465,12/17/2022,2022-12-22
55771,790,12/17/2022,2022-12-22
56751,3248,12/17/2022,2022-12-22
55941,641,12/17/2022,2022-12-22
56065,1452,12/17/2022,2022-12-22
55045,4663,12/17/2022,2022-12-22
55748,745,12/17/2022,2022-12-22
55040,6262,12/17/2022,2022-12-22
56060,238,12/17/2022,2022-12-22
56164,3011,12/17/2022,2022-12-22
55797,999,12/17/2022,2022-12-22
56669,194,12/17/2022,2022-12-22
55144,15,12/17/2022,2022-12-22
56096,1731,12/17/2022,2022-12-22
56255,158,12/17/2022,2022-12-22
56267,4063,12/17/2022,2022-12-22
55935,603,12/17/2022,2022-12-22
55399,5,12/17/2022,2022-12-22
56666,734,12/17/2022,2022-12-22
55798,342,12/17/2022,2022-12-22
55777,5,12/17/2022,2022-12-22
56757,462,12/17/2022,2022-12-22
55346,14014,12/17/2022,2022-12-22
55595,5,12/17/2022,2022-12-22
55320,2610,12/17/2022,2022-12-22
56461,1575,12/17/2022,2022-12-22
55441,13607,12/17/2022,2022-12-22
55444,12531,12/17/2022,2022-12-22
55349,1976,12/17/2022,2022-12-22
56369,295,12/17/2022,2022-12-22
56464,1727,12/17/2022,2022-12-22
56711,64,12/17/2022,2022-12-22
55731,4094,12/17/2022,2022-12-22
56036,1007,12/17/2022,2022-12-22
55016,28877,12/17/2022,2022-12-22
55127,14881,12/17/2022,2022-12-22
55090,327,12/17/2022,2022-12-22
56663,104,12/17/2022,2022-12-22
55104,31261,12/17/2022,2022-12-22
56629,27,12/17/2022,2022-12-22
55609,299,12/17/2022,2022-12-22
55128,21213,12/17/2022,2022-12-22
55437,15468,12/17/2022,2022-12-22
55029,48,12/17/2022,2022-12-22
55724,541,12/17/2022,2022-12-22
56009,898,12/17/2022,2022-12-22
55381,1018,12/17/2022,2022-12-22
55552,NA,12/17/2022,2022-12-22
56572,3653,12/17/2022,2022-12-22
55306,11831,12/17/2022,2022-12-22
56326,685,12/17/2022,2022-12-22
56315,787,12/17/2022,2022-12-22
55438,13575,12/17/2022,2022-12-22
55335,891,12/17/2022,2022-12-22
56473,1782,12/17/2022,2022-12-22
56742,456,12/17/2022,2022-12-22
55750,1211,12/17/2022,2022-12-22
56520,2000,12/17/2022,2022-12-22
55087,197,12/17/2022,2022-12-22
55082,27405,12/17/2022,2022-12-22
56671,3004,12/17/2022,2022-12-22
56545,372,12/17/2022,2022-12-22
56396,NA,12/17/2022,2022-12-22
56248,403,12/17/2022,2022-12-22
56145,272,12/17/2022,2022-12-22
55165,5,12/17/2022,2022-12-22
55088,1003,12/17/2022,2022-12-22
56176,546,12/17/2022,2022-12-22
55785,113,12/17/2022,2022-12-22
56722,200,12/17/2022,2022-12-22
55702,318,12/17/2022,2022-12-22
56521,384,12/17/2022,2022-12-22
55991,803,12/17/2022,2022-12-22
55430,15980,12/17/2022,2022-12-22
56455,754,12/17/2022,2022-12-22
56358,1349,12/17/2022,2022-12-22
55378,23712,12/17/2022,2022-12-22
56374,5477,12/17/2022,2022-12-22
55354,1476,12/17/2022,2022-12-22
55459,7,12/17/2022,2022-12-22
56479,2529,12/17/2022,2022-12-22
56433,873,12/17/2022,2022-12-22
55413,10341,12/17/2022,2022-12-22
56726,724,12/17/2022,2022-12-22
55706,1174,12/17/2022,2022-12-22
56723,513,12/17/2022,2022-12-22
55703,386,12/17/2022,2022-12-22
55120,4064,12/17/2022,2022-12-22
56541,29,12/17/2022,2022-12-22
56139,222,12/17/2022,2022-12-22
55614,1504,12/17/2022,2022-12-22
56634,609,12/17/2022,2022-12-22
55119,30165,12/17/2022,2022-12-22
56631,5,12/17/2022,2022-12-22
56524,439,12/17/2022,2022-12-22
56229,919,12/17/2022,2022-12-22
55018,610,12/17/2022,2022-12-22
56735,408,12/17/2022,2022-12-22
56014,391,12/17/2022,2022-12-22
55416,27234,12/17/2022,2022-12-22
56436,5,12/17/2022,2022-12-22
56037,895,12/17/2022,2022-12-22
55017,322,12/17/2022,2022-12-22
55590,5,12/17/2022,2022-12-22
56363,83,12/17/2022,2022-12-22
55343,19308,12/17/2022,2022-12-22
55968,67,12/17/2022,2022-12-22
56537,9972,12/17/2022,2022-12-22
56681,153,12/17/2022,2022-12-22
56052,391,12/17/2022,2022-12-22
55072,1590,12/17/2022,2022-12-22
56452,1355,12/17/2022,2022-12-22
55472,7,12/17/2022,2022-12-22
56281,275,12/17/2022,2022-12-22
56230,403,12/17/2022,2022-12-22
55962,443,12/17/2022,2022-12-22
55967,550,12/17/2022,2022-12-22
56235,310,12/17/2022,2022-12-22
56538,52,12/17/2022,2022-12-22
56161,203,12/17/2022,2022-12-22
55792,5610,12/17/2022,2022-12-22
56667,365,12/17/2022,2022-12-22
56158,183,12/17/2022,2022-12-22
56655,1023,12/17/2022,2022-12-22
56142,522,12/17/2022,2022-12-22
55012,1107,12/17/2022,2022-12-22
56032,130,12/17/2022,2022-12-22
56187,9436,12/17/2022,2022-12-22
55079,4751,12/17/2022,2022-12-22
56754,266,12/17/2022,2022-12-22
55963,3826,12/17/2022,2022-12-22
56231,199,12/17/2022,2022-12-22
55348,14,12/17/2022,2022-12-22
55445,10044,12/17/2022,2022-12-22
56368,2414,12/17/2022,2022-12-22
56465,1270,12/17/2022,2022-12-22
56448,306,12/17/2022,2022-12-22
55468,5,12/17/2022,2022-12-22
56345,7688,12/17/2022,2022-12-22
55365,5,12/17/2022,2022-12-22
55076,15805,12/17/2022,2022-12-22
56056,49,12/17/2022,2022-12-22
56685,86,12/17/2022,2022-12-22
55303,30989,12/17/2022,2022-12-22
56323,248,12/17/2022,2022-12-22
55732,762,12/17/2022,2022-12-22
56033,172,12/17/2022,2022-12-22
55013,4274,12/17/2022,2022-12-22
56222,975,12/17/2022,2022-12-22
55970,558,12/17/2022,2022-12-22
55903,422,12/17/2022,2022-12-22
56251,460,12/17/2022,2022-12-22
56482,3155,12/17/2022,2022-12-22
55030,558,12/17/2022,2022-12-22
56010,573,12/17/2022,2022-12-22
56121,277,12/17/2022,2022-12-22
55101,5737,12/17/2022,2022-12-22
55005,2451,12/17/2022,2022-12-22
56025,260,12/17/2022,2022-12-22
55708,613,12/17/2022,2022-12-22
56728,881,12/17/2022,2022-12-22
56020,67,12/17/2022,2022-12-22
55945,775,12/17/2022,2022-12-22
56019,401,12/17/2022,2022-12-22
56714,527,12/17/2022,2022-12-22
55734,3598,12/17/2022,2022-12-22
56727,380,12/17/2022,2022-12-22
55707,2088,12/17/2022,2022-12-22
56316,666,12/17/2022,2022-12-22
55336,4613,12/17/2022,2022-12-22
55975,2582,12/17/2022,2022-12-22
56227,130,12/17/2022,2022-12-22
55350,10947,12/17/2022,2022-12-22
56591,191,12/17/2022,2022-12-22
55810,6277,12/17/2022,2022-12-22
56342,1529,12/17/2022,2022-12-22
55362,10950,12/17/2022,2022-12-22
55956,1180,12/17/2022,2022-12-22
56525,44,12/17/2022,2022-12-22
56228,422,12/17/2022,2022-12-22
56243,684,12/17/2022,2022-12-22
55784,60,12/17/2022,2022-12-22
56177,5,12/17/2022,2022-12-22
55089,1078,12/17/2022,2022-12-22
56172,1793,12/17/2022,2022-12-22
55781,516,12/17/2022,2022-12-22
56652,213,12/17/2022,2022-12-22
56081,3636,12/17/2022,2022-12-22
56310,2673,12/17/2022,2022-12-22
55330,25368,12/17/2022,2022-12-22
55769,1225,12/17/2022,2022-12-22
56044,1146,12/17/2022,2022-12-22
55957,368,12/17/2022,2022-12-22
56478,5,12/17/2022,2022-12-22
55458,191,12/17/2022,2022-12-22
55355,5220,12/17/2022,2022-12-22
56375,379,12/17/2022,2022-12-22
55047,1838,12/17/2022,2022-12-22
55766,17,12/17/2022,2022-12-22
55804,12309,12/17/2022,2022-12-22
56288,2888,12/17/2022,2022-12-22
55376,11679,12/17/2022,2022-12-22
56356,138,12/17/2022,2022-12-22
56585,581,12/17/2022,2022-12-22
56002,147,12/17/2022,2022-12-22
55331,16068,12/17/2022,2022-12-22
56311,369,12/17/2022,2022-12-22
56568,83,12/17/2022,2022-12-22
56265,4258,12/17/2022,2022-12-22
55720,11660,12/17/2022,2022-12-22
55951,797,12/17/2022,2022-12-22
56116,223,12/17/2022,2022-12-22
56601,18851,12/17/2022,2022-12-22
55710,794,12/17/2022,2022-12-22
55115,6869,12/17/2022,2022-12-22
55024,23159,12/17/2022,2022-12-22
55733,3659,12/17/2022,2022-12-22
56713,469,12/17/2022,2022-12-22
55987,21421,12/17/2022,2022-12-22
55426,20104,12/17/2022,2022-12-22
55125,35138,12/17/2022,2022-12-22
55440,193,12/17/2022,2022-12-22
55317,17780,12/17/2022,2022-12-22
56514,2232,12/17/2022,2022-12-22
56219,450,12/17/2022,2022-12-22
56553,122,12/17/2022,2022-12-22
55573,5,12/17/2022,2022-12-22
56143,2426,12/17/2022,2022-12-22
56662,397,12/17/2022,2022-12-22
56570,579,12/17/2022,2022-12-22
55383,5,12/17/2022,2022-12-22
55420,16984,12/17/2022,2022-12-22
55981,2827,12/17/2022,2022-12-22
Unknown/missing,5912,12/17/2022,2022-12-22
56641,200,12/10/2022,2022-12-15
56515,1823,12/10/2022,2022-12-15
56218,272,12/10/2022,2022-12-15
55077,10303,12/10/2022,2022-12-15
56684,177,12/10/2022,2022-12-15
56057,2358,12/10/2022,2022-12-15
55757,485,12/10/2022,2022-12-15
55752,225,12/10/2022,2022-12-15
56446,618,12/10/2022,2022-12-15
56295,139,12/10/2022,2022-12-15
56320,4755,12/10/2022,2022-12-15
56401,15701,12/10/2022,2022-12-15
55421,21263,12/10/2022,2022-12-15
56547,1524,12/10/2022,2022-12-15
55918,575,12/10/2022,2022-12-15
55555,15,12/10/2022,2022-12-15
56575,372,12/10/2022,2022-12-15
55386,7328,12/10/2022,2022-12-15
56278,1678,12/10/2022,2022-12-15
55402,660,12/10/2022,2022-12-15
55102,14982,12/10/2022,2022-12-15
56122,262,12/10/2022,2022-12-15
56111,190,12/10/2022,2022-12-15
55432,22113,12/10/2022,2022-12-15
56128,968,12/10/2022,2022-12-15
55108,12222,12/10/2022,2022-12-15
55605,399,12/10/2022,2022-12-15
56003,10933,12/10/2022,2022-12-15
56029,387,12/10/2022,2022-12-15
55009,5146,12/10/2022,2022-12-15
56724,76,12/10/2022,2022-12-15
55704,501,12/10/2022,2022-12-15
56118,187,12/10/2022,2022-12-15
55379,33771,12/10/2022,2022-12-15
56287,42,12/10/2022,2022-12-15
56359,1896,12/10/2022,2022-12-15
55474,8,12/10/2022,2022-12-15
55407,28955,12/10/2022,2022-12-15
55616,4833,12/10/2022,2022-12-15
56636,2741,12/10/2022,2022-12-15
56117,203,12/10/2022,2022-12-15
55979,444,12/10/2022,2022-12-15
56080,403,12/10/2022,2022-12-15
56653,628,12/10/2022,2022-12-15
