date,reinfections_confirmed,reinfections_probable,total_reinfections,report_date,new_reinfections,newly_reported_reinf
2020-09-18,6,0,155,2021-11-02,6,0
2020-09-19,3,0,158,2021-11-02,3,0
2020-09-20,1,0,159,2021-11-02,1,0
2020-09-21,2,1,162,2021-11-02,3,0
2020-09-22,3,0,165,2021-11-02,3,0
2020-09-23,7,0,172,2021-11-02,7,0
2020-09-24,2,0,174,2021-11-02,2,0
2020-09-25,6,0,180,2021-11-02,6,0
2020-09-26,3,0,183,2021-11-02,3,0
2020-09-27,0,0,183,2021-11-02,0,0
2020-09-28,7,2,192,2021-11-02,9,0
2020-09-29,8,0,200,2021-11-02,8,0
2020-09-30,7,0,207,2021-11-02,7,0
2020-10-01,5,0,212,2021-11-02,5,0
2020-10-02,4,0,216,2021-11-02,4,0
2020-10-03,2,0,218,2021-11-02,2,0
2020-10-04,3,0,221,2021-11-02,3,0
2020-10-05,2,1,224,2021-11-02,3,0
2020-10-06,6,0,230,2021-11-02,6,0
2020-10-07,6,0,236,2021-11-02,6,0
2020-10-08,6,0,242,2021-11-02,6,0
2020-10-09,4,0,246,2021-11-02,4,0
2020-10-10,1,0,247,2021-11-02,1,0
2020-10-11,4,0,251,2021-11-02,4,0
2020-10-12,4,0,255,2021-11-02,4,0
2020-10-13,4,0,259,2021-11-02,4,0
2020-10-14,6,0,265,2021-11-02,6,0
2020-10-15,9,0,274,2021-11-02,9,0
2020-10-16,10,0,284,2021-11-02,10,0
2020-10-17,5,0,289,2021-11-02,5,0
2020-10-18,1,0,290,2021-11-02,1,0
2020-10-19,10,0,300,2021-11-02,10,0
2020-10-20,8,0,308,2021-11-02,8,0
2020-10-21,5,0,313,2021-11-02,5,0
2020-10-22,9,0,322,2021-11-02,9,0
2020-10-23,10,0,332,2021-11-02,10,0
2020-10-24,4,0,336,2021-11-02,4,0
2020-10-25,1,0,337,2021-11-02,1,0
2020-10-26,7,1,345,2021-11-02,8,0
2020-10-27,10,0,355,2021-11-02,10,0
2020-10-28,8,0,363,2021-11-02,8,0
2020-10-29,7,0,370,2021-11-02,7,0
2020-10-30,7,0,377,2021-11-02,7,0
2020-10-31,2,0,379,2021-11-02,2,0
2020-11-01,1,0,380,2021-11-02,1,0
2020-11-02,14,0,394,2021-11-02,14,0
2020-11-03,14,0,408,2021-11-02,14,0
2020-11-04,9,0,417,2021-11-02,9,0
2020-11-05,13,0,430,2021-11-02,13,0
2020-11-06,16,1,447,2021-11-02,17,0
2020-11-07,13,0,460,2021-11-02,13,0
2020-11-08,6,0,466,2021-11-02,6,0
2020-11-09,23,0,489,2021-11-02,23,0
2020-11-10,22,0,511,2021-11-02,22,0
2020-11-11,8,0,519,2021-11-02,8,0
2020-11-12,15,0,534,2021-11-02,15,0
2020-11-13,14,0,548,2021-11-02,14,0
2020-11-14,7,0,555,2021-11-02,7,0
2020-11-15,4,0,559,2021-11-02,4,0
2020-11-16,10,1,570,2021-11-02,11,0
2020-11-17,15,0,585,2021-11-02,15,1
2020-11-18,11,1,597,2021-11-02,12,0
2020-11-19,9,0,606,2021-11-02,9,0
2020-11-20,11,1,618,2021-11-02,12,0
2020-11-21,3,0,621,2021-11-02,3,0
2020-11-22,6,0,627,2021-11-02,6,0
2020-11-23,18,0,645,2021-11-02,18,0
2020-11-24,19,1,665,2021-11-02,20,0
2020-11-25,11,0,676,2021-11-02,11,0
2020-11-26,3,0,679,2021-11-02,3,0
2020-11-27,9,0,688,2021-11-02,9,0
2020-11-28,7,0,695,2021-11-02,7,0
2020-11-29,12,0,707,2021-11-02,12,0
2020-11-30,17,0,724,2021-11-02,17,0
2020-12-01,24,2,750,2021-11-02,26,0
2020-12-02,13,0,763,2021-11-02,13,0
2020-12-03,7,1,771,2021-11-02,8,0
2020-12-04,10,0,781,2021-11-02,10,0
2020-12-05,9,0,790,2021-11-02,9,0
2020-12-06,4,0,794,2021-11-02,4,0
2020-12-07,13,0,807,2021-11-02,13,0
2020-12-08,15,1,823,2021-11-02,16,0
2020-12-09,11,0,834,2021-11-02,11,0
2020-12-10,8,0,842,2021-11-02,8,0
2020-12-11,17,1,860,2021-11-02,18,0
2020-12-12,2,0,862,2021-11-02,2,0
2020-12-13,5,0,867,2021-11-02,5,0
2020-12-14,12,1,880,2021-11-02,13,0
2020-12-15,12,0,892,2021-11-02,12,0
2020-12-16,7,0,899,2021-11-02,7,0
2020-12-17,5,0,904,2021-11-02,5,0
2020-12-18,13,1,918,2021-11-02,14,0
2020-12-19,2,0,920,2021-11-02,2,0
2020-12-20,3,0,923,2021-11-02,3,0
2020-12-21,24,0,947,2021-11-02,24,0
2020-12-22,15,0,962,2021-11-02,15,0
2020-12-23,5,0,967,2021-11-02,5,0
2020-12-24,6,0,973,2021-11-02,6,0
2020-12-25,1,0,974,2021-11-02,1,0
2020-12-26,7,0,981,2021-11-02,7,0
2020-12-27,3,0,984,2021-11-02,3,0
2020-12-28,18,2,1004,2021-11-02,20,0
2020-12-29,11,0,1015,2021-11-02,11,0
2020-12-30,11,0,1026,2021-11-02,11,0
2020-12-31,15,1,1042,2021-11-02,16,0
2021-01-01,6,0,1048,2021-11-02,6,0
2021-01-02,5,0,1053,2021-11-02,5,0
2021-01-03,6,0,1059,2021-11-02,6,0
2021-01-04,20,1,1080,2021-11-02,21,0
2021-01-05,9,0,1089,2021-11-02,9,0
2021-01-06,13,0,1102,2021-11-02,13,0
2021-01-07,6,1,1109,2021-11-02,7,0
2021-01-08,11,1,1121,2021-11-02,12,0
2021-01-09,2,0,1123,2021-11-02,2,0
2021-01-10,2,0,1125,2021-11-02,2,0
2021-01-11,20,0,1145,2021-11-02,20,0
2021-01-12,8,1,1154,2021-11-02,9,0
2021-01-13,7,1,1162,2021-11-02,8,0
2021-01-14,12,0,1174,2021-11-02,12,0
2021-01-15,14,0,1188,2021-11-02,14,0
2021-01-16,2,0,1190,2021-11-02,2,0
2021-01-17,5,0,1195,2021-11-02,5,0
2021-01-18,9,1,1205,2021-11-02,10,0
2021-01-19,7,0,1212,2021-11-02,7,0
2021-01-20,8,1,1221,2021-11-02,9,0
2021-01-21,13,0,1234,2021-11-02,13,0
2021-01-22,15,1,1250,2021-11-02,16,0
2021-01-23,7,0,1257,2021-11-02,7,0
2021-01-24,3,0,1260,2021-11-02,3,0
2021-01-25,16,0,1276,2021-11-02,16,0
2021-01-26,12,1,1289,2021-11-02,13,0
2021-01-27,7,1,1297,2021-11-02,8,0
2021-01-28,14,0,1311,2021-11-02,14,0
2021-01-29,9,0,1320,2021-11-02,9,0
2021-01-30,3,1,1324,2021-11-02,4,0
2021-01-31,8,0,1332,2021-11-02,8,0
2021-02-01,13,2,1347,2021-11-02,15,0
2021-02-02,14,0,1361,2021-11-02,14,0
2021-02-03,18,2,1381,2021-11-02,20,0
2021-02-04,15,0,1396,2021-11-02,15,0
2021-02-05,25,0,1421,2021-11-02,25,0
2021-02-06,5,0,1426,2021-11-02,5,0
2021-02-07,3,0,1429,2021-11-02,3,0
2021-02-08,23,0,1452,2021-11-02,23,0
2021-02-09,13,0,1465,2021-11-02,13,0
2021-02-10,7,0,1472,2021-11-02,7,0
2021-02-11,17,1,1490,2021-11-02,18,0
2021-02-12,13,0,1503,2021-11-02,13,0
2021-02-13,12,0,1515,2021-11-02,12,0
2021-02-14,5,2,1522,2021-11-02,7,0
2021-02-15,20,0,1542,2021-11-02,20,0
2021-02-16,21,2,1565,2021-11-02,23,0
2021-02-17,16,3,1584,2021-11-02,19,0
2021-02-18,23,1,1608,2021-11-02,24,0
2021-02-19,25,2,1635,2021-11-02,27,0
2021-02-20,9,0,1644,2021-11-02,9,0
2021-02-21,7,1,1652,2021-11-02,8,0
2021-02-22,30,1,1683,2021-11-02,31,0
2021-02-23,27,1,1711,2021-11-02,28,0
2021-02-24,19,0,1730,2021-11-02,19,0
2021-02-25,18,0,1748,2021-11-02,18,0
2021-02-26,28,1,1777,2021-11-02,29,0
2021-02-27,13,0,1790,2021-11-02,13,0
2021-02-28,10,0,1800,2021-11-02,10,0
2021-03-01,26,2,1828,2021-11-02,28,0
2021-03-02,12,2,1842,2021-11-02,14,0
2021-03-03,20,1,1863,2021-11-02,21,0
2021-03-04,23,0,1886,2021-11-02,23,0
2021-03-05,15,0,1901,2021-11-02,15,0
2021-03-06,12,0,1913,2021-11-02,12,0
2021-03-07,12,0,1925,2021-11-02,12,0
2021-03-08,33,0,1958,2021-11-02,33,0
2021-03-09,31,0,1989,2021-11-02,31,0
2021-03-10,16,3,2008,2021-11-02,19,0
2021-03-11,27,3,2038,2021-11-02,30,0
2021-03-12,32,2,2072,2021-11-02,34,0
2021-03-13,9,0,2081,2021-11-02,9,0
2021-03-14,11,0,2092,2021-11-02,11,0
2021-03-15,31,2,2125,2021-11-02,33,0
2021-03-16,24,1,2150,2021-11-02,25,0
2021-03-17,25,3,2178,2021-11-02,28,0
2021-03-18,28,1,2207,2021-11-02,29,0
2021-03-19,26,0,2233,2021-11-02,26,0
2021-03-20,6,1,2240,2021-11-02,7,0
2021-03-21,13,2,2255,2021-11-02,15,0
2021-03-22,29,3,2287,2021-11-02,32,0
2021-03-23,38,2,2327,2021-11-02,40,0
2021-03-24,24,1,2352,2021-11-02,25,0
2021-03-25,25,2,2379,2021-11-02,27,0
2021-03-26,34,1,2414,2021-11-02,35,0
2021-03-27,16,0,2430,2021-11-02,16,0
2021-03-28,13,1,2444,2021-11-02,14,0
2021-03-29,37,3,2484,2021-11-02,40,0
2021-03-30,45,4,2533,2021-11-02,49,0
2021-03-31,30,3,2566,2021-11-02,33,0
2021-04-01,17,5,2588,2021-11-02,22,0
2021-04-02,33,1,2622,2021-11-02,34,0
2021-04-03,17,1,2640,2021-11-02,18,0
2021-04-04,6,1,2647,2021-11-02,7,0
2021-04-05,34,0,2681,2021-11-02,34,0
2021-04-06,41,3,2725,2021-11-02,44,0
2021-04-07,36,4,2765,2021-11-02,40,0
2021-04-08,29,3,2797,2021-11-02,32,0
2021-04-09,40,5,2842,2021-11-02,45,0
2021-04-10,17,3,2862,2021-11-02,20,0
2021-04-11,13,0,2875,2021-11-02,13,0
2021-04-12,43,2,2920,2021-11-02,45,0
2021-04-13,39,2,2961,2021-11-02,41,0
2021-04-14,32,3,2996,2021-11-02,35,0
2021-04-15,27,3,3026,2021-11-02,30,0
2021-04-16,29,1,3056,2021-11-02,30,0
2021-04-17,12,0,3068,2021-11-02,12,0
2021-04-18,12,0,3080,2021-11-02,12,0
2021-04-19,42,2,3124,2021-11-02,44,0
2021-04-20,31,1,3156,2021-11-02,32,0
2021-04-21,31,4,3191,2021-11-02,35,0
2021-04-22,22,2,3215,2021-11-02,24,0
2021-04-23,26,2,3243,2021-11-02,28,0
2021-04-24,13,0,3256,2021-11-02,13,0
2021-04-25,16,1,3273,2021-11-02,17,0
2021-04-26,30,1,3304,2021-11-02,31,0
2021-04-27,34,0,3338,2021-11-02,34,0
2021-04-28,25,2,3365,2021-11-02,27,0
2021-04-29,27,1,3393,2021-11-02,28,0
2021-04-30,29,0,3422,2021-11-02,29,0
2021-05-01,8,5,3435,2021-11-02,13,0
2021-05-02,15,2,3452,2021-11-02,17,0
2021-05-03,31,2,3485,2021-11-02,33,0
2021-05-04,25,0,3510,2021-11-02,25,0
2021-05-05,19,2,3531,2021-11-02,21,0
2021-05-06,15,5,3551,2021-11-02,20,0
2021-05-07,24,1,3576,2021-11-02,25,0
2021-05-08,6,0,3582,2021-11-02,6,0
2021-05-09,9,0,3591,2021-11-02,9,0
2021-05-10,22,2,3615,2021-11-02,24,0
2021-05-11,20,1,3636,2021-11-02,21,0
2021-05-12,18,2,3656,2021-11-02,20,0
2021-05-13,26,1,3683,2021-11-02,27,0
2021-05-14,14,1,3698,2021-11-02,15,0
2021-05-15,5,0,3703,2021-11-02,5,0
2021-05-16,4,1,3708,2021-11-02,5,0
2021-05-17,19,1,3728,2021-11-02,20,0
2021-05-18,17,2,3747,2021-11-02,19,0
2021-05-19,8,0,3755,2021-11-02,8,0
2021-05-20,10,0,3765,2021-11-02,10,0
2021-05-21,13,0,3778,2021-11-02,13,0
2021-05-22,15,0,3793,2021-11-02,15,0
2021-05-23,5,0,3798,2021-11-02,5,0
2021-05-24,18,0,3816,2021-11-02,18,0
2021-05-25,15,0,3831,2021-11-02,15,0
2021-05-26,7,1,3839,2021-11-02,8,0
2021-05-27,7,0,3846,2021-11-02,7,0
2021-05-28,14,0,3860,2021-11-02,14,0
2021-05-29,5,0,3865,2021-11-02,5,0
2021-05-30,7,0,3872,2021-11-02,7,0
2021-05-31,6,0,3878,2021-11-02,6,0
2021-06-01,14,0,3892,2021-11-02,14,0
2021-06-02,11,1,3904,2021-11-02,12,0
2021-06-03,12,0,3916,2021-11-02,12,0
2021-06-04,20,0,3936,2021-11-02,20,0
2021-06-05,3,1,3940,2021-11-02,4,0
2021-06-06,6,0,3946,2021-11-02,6,0
2021-06-07,11,1,3958,2021-11-02,12,0
2021-06-08,11,1,3970,2021-11-02,12,0
2021-06-09,11,0,3981,2021-11-02,11,0
2021-06-10,9,0,3990,2021-11-02,9,0
2021-06-11,8,1,3999,2021-11-02,9,0
2021-06-12,6,0,4005,2021-11-02,6,0
2021-06-13,1,0,4006,2021-11-02,1,0
2021-06-14,12,0,4018,2021-11-02,12,0
2021-06-15,13,1,4032,2021-11-02,14,0
2021-06-16,15,0,4047,2021-11-02,15,0
2021-06-17,7,0,4054,2021-11-02,7,0
2021-06-18,9,0,4063,2021-11-02,9,0
2021-06-19,11,2,4076,2021-11-02,13,0
2021-06-20,9,0,4085,2021-11-02,9,0
2021-06-21,9,1,4095,2021-11-02,10,0
2021-06-22,10,0,4105,2021-11-02,10,0
2021-06-23,12,0,4117,2021-11-02,12,0
2021-06-24,8,2,4127,2021-11-02,10,0
2021-06-25,19,1,4147,2021-11-02,20,0
2021-06-26,5,0,4152,2021-11-02,5,0
2021-06-27,7,0,4159,2021-11-02,7,0
2021-06-28,8,3,4170,2021-11-02,11,0
2021-06-29,10,0,4180,2021-11-02,10,0
2021-06-30,12,0,4192,2021-11-02,12,0
2021-07-01,11,0,4203,2021-11-02,11,0
2021-07-02,7,0,4210,2021-11-02,7,0
2021-07-03,5,0,4215,2021-11-02,5,0
2021-07-04,6,1,4222,2021-11-02,7,0
2021-07-05,12,1,4235,2021-11-02,13,0
2021-07-06,12,1,4248,2021-11-02,13,0
2021-07-07,5,2,4255,2021-11-02,7,0
2021-07-08,11,0,4266,2021-11-02,11,0
2021-07-09,13,0,4279,2021-11-02,13,0
2021-07-10,10,1,4290,2021-11-02,11,0
2021-07-11,9,0,4299,2021-11-02,9,0
2021-07-12,12,0,4311,2021-11-02,12,0
2021-07-13,12,3,4326,2021-11-02,15,0
2021-07-14,14,3,4343,2021-11-02,17,0
2021-07-15,11,0,4354,2021-11-02,11,0
2021-07-16,18,1,4373,2021-11-02,19,0
2021-07-17,7,0,4380,2021-11-02,7,0
2021-07-18,5,1,4386,2021-11-02,6,0
2021-07-19,9,0,4395,2021-11-02,9,0
2021-07-20,11,2,4408,2021-11-02,13,0
2021-07-21,18,2,4428,2021-11-02,20,0
2021-07-22,11,2,4441,2021-11-02,13,0
2021-07-23,21,0,4462,2021-11-02,21,0
2021-07-24,9,0,4471,2021-11-02,9,0
2021-07-25,7,1,4479,2021-11-02,8,0
2021-07-26,28,0,4507,2021-11-02,28,0
2021-07-27,23,1,4531,2021-11-02,24,0
2021-07-28,24,3,4558,2021-11-02,27,0
2021-07-29,21,2,4581,2021-11-02,23,0
2021-07-30,32,1,4614,2021-11-02,33,0
2021-07-31,9,0,4623,2021-11-02,9,0
2021-08-01,14,4,4641,2021-11-02,18,0
2021-08-02,25,5,4671,2021-11-02,30,0
2021-08-03,20,2,4693,2021-11-02,22,0
2021-08-04,30,4,4727,2021-11-02,34,0
2021-08-05,32,3,4762,2021-11-02,35,0
2021-08-06,26,2,4790,2021-11-02,28,0
2021-08-07,9,1,4800,2021-11-02,10,0
2021-08-08,14,2,4816,2021-11-02,16,0
2021-08-09,36,2,4854,2021-11-02,38,0
2021-08-10,29,7,4890,2021-11-02,36,0
2021-08-11,31,4,4925,2021-11-02,35,0
2021-08-12,28,2,4955,2021-11-02,30,0
2021-08-13,34,1,4990,2021-11-02,35,0
2021-08-14,13,1,5004,2021-11-02,14,0
2021-08-15,12,1,5017,2021-11-02,13,0
2021-08-16,44,6,5067,2021-11-02,50,1
2021-08-17,27,6,5100,2021-11-02,33,0
2021-08-18,37,2,5139,2021-11-02,39,0
2021-08-19,40,4,5183,2021-11-02,44,0
2021-08-20,31,4,5218,2021-11-02,35,0
2021-08-21,13,1,5232,2021-11-02,14,0
2021-08-22,20,2,5254,2021-11-02,22,0
2021-08-23,46,5,5305,2021-11-02,51,0
2021-08-24,30,3,5338,2021-11-02,33,0
2021-08-25,33,6,5377,2021-11-02,39,0
2021-08-26,35,3,5415,2021-11-02,38,0
2021-08-27,31,3,5449,2021-11-02,34,0
2021-08-28,19,1,5469,2021-11-02,20,0
2021-08-29,20,4,5493,2021-11-02,24,0
2021-08-30,46,4,5543,2021-11-02,50,0
2021-08-31,45,9,5597,2021-11-02,54,0
2021-09-01,41,6,5644,2021-11-02,47,0
2021-09-02,45,9,5698,2021-11-02,54,1
2021-09-03,41,5,5744,2021-11-02,46,0
2021-09-04,22,3,5769,2021-11-02,25,0
2021-09-05,18,2,5789,2021-11-02,20,0
2021-09-06,17,3,5809,2021-11-02,20,0
2021-09-07,74,10,5893,2021-11-02,84,0
2021-09-08,40,11,5944,2021-11-02,51,0
2021-09-09,48,3,5995,2021-11-02,51,0
2021-09-10,40,4,6039,2021-11-02,44,0
2021-09-11,24,1,6064,2021-11-02,25,0
2021-09-12,11,0,6075,2021-11-02,11,0
2021-09-13,52,14,6141,2021-11-02,66,0
2021-09-14,47,7,6195,2021-11-02,54,0
2021-09-15,53,6,6254,2021-11-02,59,0
2021-09-16,45,8,6307,2021-11-02,53,0
2021-09-17,38,9,6354,2021-11-02,47,0
2021-09-18,23,0,6377,2021-11-02,23,0
2021-09-19,17,4,6398,2021-11-02,21,0
2021-09-20,62,11,6471,2021-11-02,73,0
2021-09-21,54,3,6528,2021-11-02,57,0
2021-09-22,45,6,6579,2021-11-02,51,0
2021-09-23,49,10,6638,2021-11-02,59,0
2021-09-24,42,5,6685,2021-11-02,47,0
2021-09-25,19,4,6708,2021-11-02,23,0
2021-09-26,25,2,6735,2021-11-02,27,0
2021-09-27,67,13,6815,2021-11-02,80,0
2021-09-28,49,7,6871,2021-11-02,56,0
2021-09-29,61,12,6944,2021-11-02,73,0
2021-09-30,47,8,6999,2021-11-02,55,0
2021-10-01,30,7,7036,2021-11-02,37,0
2021-10-02,21,1,7058,2021-11-02,22,0
2021-10-03,22,10,7090,2021-11-02,32,0
2021-10-04,68,9,7167,2021-11-02,77,0
2021-10-05,49,7,7223,2021-11-02,56,0
2021-10-06,60,10,7293,2021-11-02,70,0
2021-10-07,45,7,7345,2021-11-02,52,1
2021-10-08,47,11,7403,2021-11-02,58,0
2021-10-09,24,2,7429,2021-11-02,26,1
2021-10-10,19,0,7448,2021-11-02,19,0
2021-10-11,45,13,7506,2021-11-02,58,-1
2021-10-12,56,9,7571,2021-11-02,65,0
2021-10-13,50,9,7630,2021-11-02,59,0
2021-10-14,40,10,7680,2021-11-02,50,0
2021-10-15,36,6,7722,2021-11-02,42,0
2021-10-16,19,6,7747,2021-11-02,25,0
2021-10-17,12,5,7764,2021-11-02,17,0
2021-10-18,52,10,7826,2021-11-02,62,0
2021-10-19,44,4,7874,2021-11-02,48,0
2021-10-20,30,5,7909,2021-11-02,35,0
2021-10-21,41,8,7958,2021-11-02,49,0
2021-10-22,38,10,8006,2021-11-02,48,1
2021-10-23,16,2,8024,2021-11-02,18,0
2021-10-24,18,8,8050,2021-11-02,26,0
2021-10-25,30,7,8087,2021-11-02,37,0
2021-10-26,42,9,8138,2021-11-02,51,4
2021-10-27,67,14,8219,2021-11-02,81,34
2021-10-28,63,4,8286,2021-11-02,67,59
2021-10-29,33,11,8330,2021-11-02,44,44
2021-10-30,6,0,8336,2021-11-02,6,6
2020-06-29,1,0,1,2021-11-03,1,0
2020-06-30,0,0,1,2021-11-03,0,0
2020-07-01,0,0,1,2021-11-03,0,0
2020-07-02,0,0,1,2021-11-03,0,0
2020-07-03,0,0,1,2021-11-03,0,0
2020-07-04,0,0,1,2021-11-03,0,0
2020-07-05,0,0,1,2021-11-03,0,0
2020-07-06,0,0,1,2021-11-03,0,0
2020-07-07,0,0,1,2021-11-03,0,0
2020-07-08,1,0,2,2021-11-03,1,0
2020-07-09,0,0,2,2021-11-03,0,0
2020-07-10,2,0,4,2021-11-03,2,0
2020-07-11,0,0,4,2021-11-03,0,0
2020-07-12,0,0,4,2021-11-03,0,0
2020-07-13,0,0,4,2021-11-03,0,0
2020-07-14,1,0,5,2021-11-03,1,0
2020-07-15,1,0,6,2021-11-03,1,0
2020-07-16,0,0,6,2021-11-03,0,0
2020-07-17,1,0,7,2021-11-03,1,0
2020-07-18,1,0,8,2021-11-03,1,0
2020-07-19,0,0,8,2021-11-03,0,0
2020-07-20,0,0,8,2021-11-03,0,0
2020-07-21,1,0,9,2021-11-03,1,0
2020-07-22,2,0,11,2021-11-03,2,0
2020-07-23,1,0,12,2021-11-03,1,0
2020-07-24,0,0,12,2021-11-03,0,0
2020-07-25,2,0,14,2021-11-03,2,0
2020-07-26,0,0,14,2021-11-03,0,0
2020-07-27,2,0,16,2021-11-03,2,0
2020-07-28,2,0,18,2021-11-03,2,0
2020-07-29,0,0,18,2021-11-03,0,0
2020-07-30,2,0,20,2021-11-03,2,0
2020-07-31,0,0,20,2021-11-03,0,0
2020-08-01,2,0,22,2021-11-03,2,0
2020-08-02,0,0,22,2021-11-03,0,0
2020-08-03,3,0,25,2021-11-03,3,0
2020-08-04,2,0,27,2021-11-03,2,0
2020-08-05,5,0,32,2021-11-03,5,0
2020-08-06,1,0,33,2021-11-03,1,0
2020-08-07,2,0,35,2021-11-03,2,0
2020-08-08,1,0,36,2021-11-03,1,0
2020-08-09,1,0,37,2021-11-03,1,0
2020-08-10,2,0,39,2021-11-03,2,0
2020-08-11,1,0,40,2021-11-03,1,0
2020-08-12,7,0,47,2021-11-03,7,0
2020-08-13,4,0,51,2021-11-03,4,0
2020-08-14,1,0,52,2021-11-03,1,0
2020-08-15,0,0,52,2021-11-03,0,0
2020-08-16,1,0,53,2021-11-03,1,0
2020-08-17,7,0,60,2021-11-03,7,0
2020-08-18,2,0,62,2021-11-03,2,0
2020-08-19,5,0,67,2021-11-03,5,0
2020-08-20,4,0,71,2021-11-03,4,0
2020-08-21,8,0,79,2021-11-03,8,0
2020-08-22,5,0,84,2021-11-03,5,0
2020-08-23,1,0,85,2021-11-03,1,0
2020-08-24,3,0,88,2021-11-03,3,0
2020-08-25,3,0,91,2021-11-03,3,0
2020-08-26,1,0,92,2021-11-03,1,0
2020-08-27,2,0,94,2021-11-03,2,0
2020-08-28,4,0,98,2021-11-03,4,0
2020-08-29,2,0,100,2021-11-03,2,0
2020-08-30,0,0,100,2021-11-03,0,0
2020-08-31,3,0,103,2021-11-03,3,0
2020-09-01,3,0,106,2021-11-03,3,0
2020-09-02,5,0,111,2021-11-03,5,0
2020-09-03,6,0,117,2021-11-03,6,0
2020-09-04,3,0,120,2021-11-03,3,0
2020-09-05,0,0,120,2021-11-03,0,0
2020-09-06,0,0,120,2021-11-03,0,0
2020-09-07,1,0,121,2021-11-03,1,0
2020-09-08,2,0,123,2021-11-03,2,0
2020-09-09,7,0,130,2021-11-03,7,0
2020-09-10,1,0,131,2021-11-03,1,0
2020-09-11,4,0,135,2021-11-03,4,0
2020-09-12,1,0,136,2021-11-03,1,0
2020-09-13,0,0,136,2021-11-03,0,0
2020-09-14,1,0,137,2021-11-03,1,0
2020-09-15,5,0,142,2021-11-03,5,0
2020-09-16,3,0,145,2021-11-03,3,0
2020-09-17,4,0,149,2021-11-03,4,0
2020-09-18,6,0,155,2021-11-03,6,0
2020-09-19,3,0,158,2021-11-03,3,0
2020-09-20,1,0,159,2021-11-03,1,0
2020-09-21,2,1,162,2021-11-03,3,0
2020-09-22,3,0,165,2021-11-03,3,0
2020-09-23,7,0,172,2021-11-03,7,0
2020-09-24,2,0,174,2021-11-03,2,0
2020-09-25,6,0,180,2021-11-03,6,0
2020-09-26,3,0,183,2021-11-03,3,0
2020-09-27,0,0,183,2021-11-03,0,0
2020-09-28,7,2,192,2021-11-03,9,0
2020-09-29,8,0,200,2021-11-03,8,0
2020-09-30,7,0,207,2021-11-03,7,0
2020-10-01,5,0,212,2021-11-03,5,0
2020-10-02,4,0,216,2021-11-03,4,0
2020-10-03,2,0,218,2021-11-03,2,0
2020-10-04,3,0,221,2021-11-03,3,0
2020-10-05,2,1,224,2021-11-03,3,0
2020-10-06,6,0,230,2021-11-03,6,0
2020-10-07,6,0,236,2021-11-03,6,0
2020-10-08,6,0,242,2021-11-03,6,0
2020-10-09,4,0,246,2021-11-03,4,0
2020-10-10,1,0,247,2021-11-03,1,0
2020-10-11,4,0,251,2021-11-03,4,0
2020-10-12,4,0,255,2021-11-03,4,0
2020-10-13,4,0,259,2021-11-03,4,0
2020-10-14,6,0,265,2021-11-03,6,0
2020-10-15,9,0,274,2021-11-03,9,0
2020-10-16,10,0,284,2021-11-03,10,0
2020-10-17,5,0,289,2021-11-03,5,0
2020-10-18,1,0,290,2021-11-03,1,0
2020-10-19,10,0,300,2021-11-03,10,0
2020-10-20,8,0,308,2021-11-03,8,0
2020-10-21,5,0,313,2021-11-03,5,0
2020-10-22,9,0,322,2021-11-03,9,0
2020-10-23,10,0,332,2021-11-03,10,0
2020-10-24,4,0,336,2021-11-03,4,0
2020-10-25,1,0,337,2021-11-03,1,0
2020-10-26,7,1,345,2021-11-03,8,0
2020-10-27,10,0,355,2021-11-03,10,0
2020-10-28,8,0,363,2021-11-03,8,0
2020-10-29,7,0,370,2021-11-03,7,0
2020-10-30,7,0,377,2021-11-03,7,0
2020-10-31,2,0,379,2021-11-03,2,0
2020-11-01,1,0,380,2021-11-03,1,0
2020-11-02,14,0,394,2021-11-03,14,0
2020-11-03,14,0,408,2021-11-03,14,0
2020-11-04,9,0,417,2021-11-03,9,0
2020-11-05,13,0,430,2021-11-03,13,0
2020-11-06,16,1,447,2021-11-03,17,0
2020-11-07,13,0,460,2021-11-03,13,0
2020-11-08,6,0,466,2021-11-03,6,0
2020-11-09,23,0,489,2021-11-03,23,0
2020-11-10,22,0,511,2021-11-03,22,0
2020-11-11,8,0,519,2021-11-03,8,0
2020-11-12,15,0,534,2021-11-03,15,0
2020-11-13,13,0,547,2021-11-03,13,-1
2020-11-14,7,0,554,2021-11-03,7,0
2020-11-15,4,0,558,2021-11-03,4,0
2020-11-16,10,1,569,2021-11-03,11,0
2020-11-17,15,0,584,2021-11-03,15,0
2020-11-18,12,1,597,2021-11-03,13,1
2020-11-19,9,0,606,2021-11-03,9,0
2020-11-20,11,1,618,2021-11-03,12,0
2020-11-21,3,0,621,2021-11-03,3,0
2020-11-22,5,0,626,2021-11-03,5,-1
2020-11-23,18,0,644,2021-11-03,18,0
2020-11-24,19,1,664,2021-11-03,20,0
2020-11-25,11,0,675,2021-11-03,11,0
2020-11-26,3,0,678,2021-11-03,3,0
2020-11-27,9,0,687,2021-11-03,9,0
2020-11-28,7,0,694,2021-11-03,7,0
2020-11-29,12,0,706,2021-11-03,12,0
2020-11-30,17,0,723,2021-11-03,17,0
2020-12-01,24,2,749,2021-11-03,26,0
2020-12-02,13,0,762,2021-11-03,13,0
2020-12-03,7,1,770,2021-11-03,8,0
2020-12-04,10,0,780,2021-11-03,10,0
2020-12-05,9,0,789,2021-11-03,9,0
