year,week,age_group,new_cases,mmwr_startdate,mmwr_enddate,pop_size,F3,F5,F6,new_cases_percap,outcome,report_date
2022,27,0-4,571,2022-07-03,2022-07-09,351664,NA,NA,NA,162.371,case,2023-06-01
2022,27,12-17,233,2022-07-03,2022-07-09,433734,NA,NA,NA,53.72,case,2023-06-01
2022,27,18-49,4108,2022-07-03,2022-07-09,2294817,NA,NA,NA,179.012,case,2023-06-01
2022,27,5-11,297,2022-07-03,2022-07-09,509735,NA,NA,NA,58.266,case,2023-06-01
2022,27,50-64,1618,2022-07-03,2022-07-09,1114015,NA,NA,NA,145.24,case,2023-06-01
2022,27,65-74,953,2022-07-03,2022-07-09,490739,NA,NA,NA,194.197,case,2023-06-01
2022,27,75-84,635,2022-07-03,2022-07-09,252053,NA,NA,NA,251.931,case,2023-06-01
2022,27,85+,293,2022-07-03,2022-07-09,115906,NA,NA,NA,252.791,case,2023-06-01
2022,27,Total,8708,2022-07-03,2022-07-09,5562663,NA,NA,NA,156.544,case,2023-06-01
2022,28,0-4,628,2022-07-10,2022-07-16,351664,NA,NA,NA,178.58,case,2023-06-01
2022,28,12-17,297,2022-07-10,2022-07-16,433734,NA,NA,NA,68.475,case,2023-06-01
2022,28,18-49,4389,2022-07-10,2022-07-16,2294817,NA,NA,NA,191.257,case,2023-06-01
2022,28,5-11,347,2022-07-10,2022-07-16,509735,NA,NA,NA,68.075,case,2023-06-01
2022,28,50-64,1798,2022-07-10,2022-07-16,1114015,NA,NA,NA,161.398,case,2023-06-01
2022,28,65-74,1042,2022-07-10,2022-07-16,490739,NA,NA,NA,212.333,case,2023-06-01
2022,28,75-84,662,2022-07-10,2022-07-16,252053,NA,NA,NA,262.643,case,2023-06-01
2022,28,85+,303,2022-07-10,2022-07-16,115906,NA,NA,NA,261.419,case,2023-06-01
2022,28,Total,9466,2022-07-10,2022-07-16,5562663,NA,NA,NA,170.17,case,2023-06-01
2022,29,0-4,638,2022-07-17,2022-07-23,351664,NA,NA,NA,181.423,case,2023-06-01
2022,29,12-17,347,2022-07-17,2022-07-23,433734,NA,NA,NA,80.003,case,2023-06-01
2022,29,18-49,4555,2022-07-17,2022-07-23,2294817,NA,NA,NA,198.491,case,2023-06-01
2022,29,5-11,416,2022-07-17,2022-07-23,509735,NA,NA,NA,81.611,case,2023-06-01
2022,29,50-64,1920,2022-07-17,2022-07-23,1114015,NA,NA,NA,172.35,case,2023-06-01
2022,29,65-74,1102,2022-07-17,2022-07-23,490739,NA,NA,NA,224.559,case,2023-06-01
2022,29,75-84,699,2022-07-17,2022-07-23,252053,NA,NA,NA,277.323,case,2023-06-01
2022,29,85+,341,2022-07-17,2022-07-23,115906,NA,NA,NA,294.204,case,2023-06-01
2022,29,Total,10018,2022-07-17,2022-07-23,5562663,NA,NA,NA,180.094,case,2023-06-01
2022,30,0-4,645,2022-07-24,2022-07-30,351664,NA,NA,NA,183.414,case,2023-06-01
2022,30,12-17,328,2022-07-24,2022-07-30,433734,NA,NA,NA,75.622,case,2023-06-01
2022,30,18-49,4850,2022-07-24,2022-07-30,2294817,NA,NA,NA,211.346,case,2023-06-01
2022,30,5-11,364,2022-07-24,2022-07-30,509735,NA,NA,NA,71.41,case,2023-06-01
2022,30,50-64,1929,2022-07-24,2022-07-30,1114015,NA,NA,NA,173.157,case,2023-06-01
2022,30,65-74,1104,2022-07-24,2022-07-30,490739,NA,NA,NA,224.967,case,2023-06-01
2022,30,75-84,764,2022-07-24,2022-07-30,252053,NA,NA,NA,303.111,case,2023-06-01
2022,30,85+,348,2022-07-24,2022-07-30,115906,NA,NA,NA,300.243,case,2023-06-01
2022,30,Total,10332,2022-07-24,2022-07-30,5562663,NA,NA,NA,185.738,case,2023-06-01
2022,31,0-4,672,2022-07-31,2022-08-06,351664,NA,NA,NA,191.091,case,2023-06-01
2022,31,12-17,294,2022-07-31,2022-08-06,433734,NA,NA,NA,67.783,case,2023-06-01
2022,31,18-49,4781,2022-07-31,2022-08-06,2294817,NA,NA,NA,208.339,case,2023-06-01
2022,31,5-11,382,2022-07-31,2022-08-06,509735,NA,NA,NA,74.941,case,2023-06-01
2022,31,50-64,1950,2022-07-31,2022-08-06,1114015,NA,NA,NA,175.043,case,2023-06-01
2022,31,65-74,1103,2022-07-31,2022-08-06,490739,NA,NA,NA,224.763,case,2023-06-01
2022,31,75-84,714,2022-07-31,2022-08-06,252053,NA,NA,NA,283.274,case,2023-06-01
2022,31,85+,381,2022-07-31,2022-08-06,115906,NA,NA,NA,328.715,case,2023-06-01
2022,31,Total,10277,2022-07-31,2022-08-06,5562663,NA,NA,NA,184.75,case,2023-06-01
2022,32,0-4,634,2022-08-07,2022-08-13,351664,NA,NA,NA,180.286,case,2023-06-01
2022,32,12-17,304,2022-08-07,2022-08-13,433734,NA,NA,NA,70.089,case,2023-06-01
2022,32,18-49,4719,2022-08-07,2022-08-13,2294817,NA,NA,NA,205.637,case,2023-06-01
2022,32,5-11,359,2022-08-07,2022-08-13,509735,NA,NA,NA,70.429,case,2023-06-01
2022,32,50-64,1865,2022-08-07,2022-08-13,1114015,NA,NA,NA,167.412,case,2023-06-01
2022,32,65-74,1012,2022-08-07,2022-08-13,490739,NA,NA,NA,206.22,case,2023-06-01
2022,32,75-84,768,2022-08-07,2022-08-13,252053,NA,NA,NA,304.698,case,2023-06-01
2022,32,85+,427,2022-08-07,2022-08-13,115906,NA,NA,NA,368.402,case,2023-06-01
2022,32,Total,10088,2022-08-07,2022-08-13,5562663,NA,NA,NA,181.352,case,2023-06-01
2022,33,0-4,540,2022-08-14,2022-08-20,351664,NA,NA,NA,153.556,case,2023-06-01
2022,33,12-17,280,2022-08-14,2022-08-20,433734,NA,NA,NA,64.556,case,2023-06-01
2022,33,18-49,4394,2022-08-14,2022-08-20,2294817,NA,NA,NA,191.475,case,2023-06-01
2022,33,5-11,328,2022-08-14,2022-08-20,509735,NA,NA,NA,64.347,case,2023-06-01
2022,33,50-64,1898,2022-08-14,2022-08-20,1114015,NA,NA,NA,170.375,case,2023-06-01
2022,33,65-74,1070,2022-08-14,2022-08-20,490739,NA,NA,NA,218.039,case,2023-06-01
2022,33,75-84,729,2022-08-14,2022-08-20,252053,NA,NA,NA,289.225,case,2023-06-01
2022,33,85+,391,2022-08-14,2022-08-20,115906,NA,NA,NA,337.342,case,2023-06-01
2022,33,Total,9630,2022-08-14,2022-08-20,5562663,NA,NA,NA,173.119,case,2023-06-01
2022,34,0-4,514,2022-08-21,2022-08-27,351664,NA,NA,NA,146.162,case,2023-06-01
2022,34,12-17,244,2022-08-21,2022-08-27,433734,NA,NA,NA,56.256,case,2023-06-01
2022,34,18-49,3830,2022-08-21,2022-08-27,2294817,NA,NA,NA,166.898,case,2023-06-01
2022,34,5-11,259,2022-08-21,2022-08-27,509735,NA,NA,NA,50.811,case,2023-06-01
2022,34,50-64,1658,2022-08-21,2022-08-27,1114015,NA,NA,NA,148.831,case,2023-06-01
2022,34,65-74,902,2022-08-21,2022-08-27,490739,NA,NA,NA,183.804,case,2023-06-01
2022,34,75-84,692,2022-08-21,2022-08-27,252053,NA,NA,NA,274.545,case,2023-06-01
2022,34,85+,345,2022-08-21,2022-08-27,115906,NA,NA,NA,297.655,case,2023-06-01
2022,34,Total,8444,2022-08-21,2022-08-27,5562663,NA,NA,NA,151.798,case,2023-06-01
2022,35,0-4,435,2022-08-28,2022-09-03,351664,NA,NA,NA,123.698,case,2023-06-01
2022,35,12-17,208,2022-08-28,2022-09-03,433734,NA,NA,NA,47.956,case,2023-06-01
2022,35,18-49,3047,2022-08-28,2022-09-03,2294817,NA,NA,NA,132.777,case,2023-06-01
2022,35,5-11,240,2022-08-28,2022-09-03,509735,NA,NA,NA,47.083,case,2023-06-01
2022,35,50-64,1409,2022-08-28,2022-09-03,1114015,NA,NA,NA,126.479,case,2023-06-01
2022,35,65-74,779,2022-08-28,2022-09-03,490739,NA,NA,NA,158.74,case,2023-06-01
2022,35,75-84,578,2022-08-28,2022-09-03,252053,NA,NA,NA,229.317,case,2023-06-01
2022,35,85+,314,2022-08-28,2022-09-03,115906,NA,NA,NA,270.909,case,2023-06-01
2022,35,Total,7010,2022-08-28,2022-09-03,5562663,NA,NA,NA,126.019,case,2023-06-01
2022,36,0-4,367,2022-09-04,2022-09-10,351664,NA,NA,NA,104.361,case,2023-06-01
2022,36,12-17,204,2022-09-04,2022-09-10,433734,NA,NA,NA,47.033,case,2023-06-01
2022,36,18-49,2477,2022-09-04,2022-09-10,2294817,NA,NA,NA,107.939,case,2023-06-01
2022,36,5-11,227,2022-09-04,2022-09-10,509735,NA,NA,NA,44.533,case,2023-06-01
2022,36,50-64,1098,2022-09-04,2022-09-10,1114015,NA,NA,NA,98.562,case,2023-06-01
2022,36,65-74,689,2022-09-04,2022-09-10,490739,NA,NA,NA,140.4,case,2023-06-01
2022,36,75-84,515,2022-09-04,2022-09-10,252053,NA,NA,NA,204.322,case,2023-06-01
2022,36,85+,258,2022-09-04,2022-09-10,115906,NA,NA,NA,222.594,case,2023-06-01
2022,36,Total,5835,2022-09-04,2022-09-10,5562663,NA,NA,NA,104.896,case,2023-06-01
2022,37,0-4,386,2022-09-11,2022-09-17,351664,NA,NA,NA,109.764,case,2023-06-01
2022,37,12-17,417,2022-09-11,2022-09-17,433734,NA,NA,NA,96.142,case,2023-06-01
2022,37,18-49,2666,2022-09-11,2022-09-17,2294817,NA,NA,NA,116.175,case,2023-06-01
2022,37,5-11,389,2022-09-11,2022-09-17,509735,NA,NA,NA,76.314,case,2023-06-01
2022,37,50-64,1104,2022-09-11,2022-09-17,1114015,NA,NA,NA,99.101,case,2023-06-01
2022,37,65-74,766,2022-09-11,2022-09-17,490739,NA,NA,NA,156.091,case,2023-06-01
2022,37,75-84,521,2022-09-11,2022-09-17,252053,NA,NA,NA,206.703,case,2023-06-01
2022,37,85+,308,2022-09-11,2022-09-17,115906,NA,NA,NA,265.733,case,2023-06-01
2022,37,Total,6557,2022-09-11,2022-09-17,5562663,NA,NA,NA,117.875,case,2023-06-01
2022,38,0-4,333,2022-09-18,2022-09-24,351664,NA,NA,NA,94.693,case,2023-06-01
2022,38,12-17,442,2022-09-18,2022-09-24,433734,NA,NA,NA,101.906,case,2023-06-01
2022,38,18-49,2574,2022-09-18,2022-09-24,2294817,NA,NA,NA,112.166,case,2023-06-01
2022,38,5-11,339,2022-09-18,2022-09-24,509735,NA,NA,NA,66.505,case,2023-06-01
2022,38,50-64,1124,2022-09-18,2022-09-24,1114015,NA,NA,NA,100.896,case,2023-06-01
2022,38,65-74,724,2022-09-18,2022-09-24,490739,NA,NA,NA,147.533,case,2023-06-01
2022,38,75-84,521,2022-09-18,2022-09-24,252053,NA,NA,NA,206.703,case,2023-06-01
2022,38,85+,268,2022-09-18,2022-09-24,115906,NA,NA,NA,231.222,case,2023-06-01
2022,38,Total,6325,2022-09-18,2022-09-24,5562663,NA,NA,NA,113.705,case,2023-06-01
2022,39,0-4,316,2022-09-25,2022-10-01,351664,NA,NA,NA,89.859,case,2023-06-01
2022,39,12-17,258,2022-09-25,2022-10-01,433734,NA,NA,NA,59.483,case,2023-06-01
2022,39,18-49,2244,2022-09-25,2022-10-01,2294817,NA,NA,NA,97.786,case,2023-06-01
2022,39,5-11,204,2022-09-25,2022-10-01,509735,NA,NA,NA,40.021,case,2023-06-01
2022,39,50-64,1154,2022-09-25,2022-10-01,1114015,NA,NA,NA,103.589,case,2023-06-01
2022,39,65-74,763,2022-09-25,2022-10-01,490739,NA,NA,NA,155.48,case,2023-06-01
2022,39,75-84,574,2022-09-25,2022-10-01,252053,NA,NA,NA,227.73,case,2023-06-01
2022,39,85+,347,2022-09-25,2022-10-01,115906,NA,NA,NA,299.381,case,2023-06-01
2022,39,Total,5860,2022-09-25,2022-10-01,5562663,NA,NA,NA,105.345,case,2023-06-01
2022,40,0-4,252,2022-10-02,2022-10-08,351664,NA,NA,NA,71.659,case,2023-06-01
2022,40,12-17,189,2022-10-02,2022-10-08,433734,NA,NA,NA,43.575,case,2023-06-01
2022,40,18-49,2047,2022-10-02,2022-10-08,2294817,NA,NA,NA,89.201,case,2023-06-01
2022,40,5-11,142,2022-10-02,2022-10-08,509735,NA,NA,NA,27.858,case,2023-06-01
2022,40,50-64,1097,2022-10-02,2022-10-08,1114015,NA,NA,NA,98.473,case,2023-06-01
2022,40,65-74,774,2022-10-02,2022-10-08,490739,NA,NA,NA,157.721,case,2023-06-01
2022,40,75-84,647,2022-10-02,2022-10-08,252053,NA,NA,NA,256.692,case,2023-06-01
2022,40,85+,324,2022-10-02,2022-10-08,115906,NA,NA,NA,279.537,case,2023-06-01
2022,40,Total,5472,2022-10-02,2022-10-08,5562663,NA,NA,NA,98.37,case,2023-06-01
2022,41,0-4,263,2022-10-09,2022-10-15,351664,NA,NA,NA,74.787,case,2023-06-01
2022,41,12-17,149,2022-10-09,2022-10-15,433734,NA,NA,NA,34.353,case,2023-06-01
2022,41,18-49,1838,2022-10-09,2022-10-15,2294817,NA,NA,NA,80.094,case,2023-06-01
2022,41,5-11,123,2022-10-09,2022-10-15,509735,NA,NA,NA,24.13,case,2023-06-01
2022,41,50-64,996,2022-10-09,2022-10-15,1114015,NA,NA,NA,89.406,case,2023-06-01
2022,41,65-74,690,2022-10-09,2022-10-15,490739,NA,NA,NA,140.604,case,2023-06-01
2022,41,75-84,566,2022-10-09,2022-10-15,252053,NA,NA,NA,224.556,case,2023-06-01
2022,41,85+,297,2022-10-09,2022-10-15,115906,NA,NA,NA,256.242,case,2023-06-01
2022,41,Total,4922,2022-10-09,2022-10-15,5562663,NA,NA,NA,88.483,case,2023-06-01
2022,42,0-4,296,2022-10-16,2022-10-22,351664,NA,NA,NA,84.171,case,2023-06-01
2022,42,12-17,132,2022-10-16,2022-10-22,433734,NA,NA,NA,30.433,case,2023-06-01
2022,42,18-49,2006,2022-10-16,2022-10-22,2294817,NA,NA,NA,87.414,case,2023-06-01
2022,42,5-11,112,2022-10-16,2022-10-22,509735,NA,NA,NA,21.972,case,2023-06-01
2022,42,50-64,992,2022-10-16,2022-10-22,1114015,NA,NA,NA,89.047,case,2023-06-01
2022,42,65-74,704,2022-10-16,2022-10-22,490739,NA,NA,NA,143.457,case,2023-06-01
2022,42,75-84,586,2022-10-16,2022-10-22,252053,NA,NA,NA,232.491,case,2023-06-01
2022,42,85+,422,2022-10-16,2022-10-22,115906,NA,NA,NA,364.088,case,2023-06-01
2022,42,Total,5250,2022-10-16,2022-10-22,5562663,NA,NA,NA,94.379,case,2023-06-01
2022,43,0-4,341,2022-10-23,2022-10-29,351664,NA,NA,NA,96.968,case,2023-06-01
2022,43,12-17,161,2022-10-23,2022-10-29,433734,NA,NA,NA,37.12,case,2023-06-01
2022,43,18-49,2073,2022-10-23,2022-10-29,2294817,NA,NA,NA,90.334,case,2023-06-01
2022,43,5-11,139,2022-10-23,2022-10-29,509735,NA,NA,NA,27.269,case,2023-06-01
2022,43,50-64,1151,2022-10-23,2022-10-29,1114015,NA,NA,NA,103.32,case,2023-06-01
2022,43,65-74,727,2022-10-23,2022-10-29,490739,NA,NA,NA,148.144,case,2023-06-01
2022,43,75-84,594,2022-10-23,2022-10-29,252053,NA,NA,NA,235.665,case,2023-06-01
2022,43,85+,409,2022-10-23,2022-10-29,115906,NA,NA,NA,352.872,case,2023-06-01
2022,43,Total,5595,2022-10-23,2022-10-29,5562663,NA,NA,NA,100.581,case,2023-06-01
2022,44,0-4,323,2022-10-30,2022-11-05,351664,NA,NA,NA,91.849,case,2023-06-01
2022,44,12-17,174,2022-10-30,2022-11-05,433734,NA,NA,NA,40.117,case,2023-06-01
2022,44,18-49,2080,2022-10-30,2022-11-05,2294817,NA,NA,NA,90.639,case,2023-06-01
2022,44,5-11,200,2022-10-30,2022-11-05,509735,NA,NA,NA,39.236,case,2023-06-01
2022,44,50-64,1057,2022-10-30,2022-11-05,1114015,NA,NA,NA,94.882,case,2023-06-01
2022,44,65-74,632,2022-10-30,2022-11-05,490739,NA,NA,NA,128.785,case,2023-06-01
2022,44,75-84,530,2022-10-30,2022-11-05,252053,NA,NA,NA,210.273,case,2023-06-01
2022,44,85+,403,2022-10-30,2022-11-05,115906,NA,NA,NA,347.696,case,2023-06-01
2022,44,Total,5399,2022-10-30,2022-11-05,5562663,NA,NA,NA,97.058,case,2023-06-01
2022,45,0-4,368,2022-11-06,2022-11-12,351664,NA,NA,NA,104.645,case,2023-06-01
2022,45,12-17,174,2022-11-06,2022-11-12,433734,NA,NA,NA,40.117,case,2023-06-01
2022,45,18-49,1944,2022-11-06,2022-11-12,2294817,NA,NA,NA,84.713,case,2023-06-01
2022,45,5-11,196,2022-11-06,2022-11-12,509735,NA,NA,NA,38.451,case,2023-06-01
2022,45,50-64,900,2022-11-06,2022-11-12,1114015,NA,NA,NA,80.789,case,2023-06-01
2022,45,65-74,628,2022-11-06,2022-11-12,490739,NA,NA,NA,127.97,case,2023-06-01
2022,45,75-84,482,2022-11-06,2022-11-12,252053,NA,NA,NA,191.23,case,2023-06-01
2022,45,85+,359,2022-11-06,2022-11-12,115906,NA,NA,NA,309.734,case,2023-06-01
2022,45,Total,5051,2022-11-06,2022-11-12,5562663,NA,NA,NA,90.802,case,2023-06-01
2022,46,0-4,345,2022-11-13,2022-11-19,351664,NA,NA,NA,98.105,case,2023-06-01
2022,46,12-17,171,2022-11-13,2022-11-19,433734,NA,NA,NA,39.425,case,2023-06-01
2022,46,18-49,1997,2022-11-13,2022-11-19,2294817,NA,NA,NA,87.022,case,2023-06-01
2022,46,5-11,197,2022-11-13,2022-11-19,509735,NA,NA,NA,38.648,case,2023-06-01
2022,46,50-64,1034,2022-11-13,2022-11-19,1114015,NA,NA,NA,92.817,case,2023-06-01
2022,46,65-74,687,2022-11-13,2022-11-19,490739,NA,NA,NA,139.993,case,2023-06-01
2022,46,75-84,524,2022-11-13,2022-11-19,252053,NA,NA,NA,207.893,case,2023-06-01
2022,46,85+,331,2022-11-13,2022-11-19,115906,NA,NA,NA,285.576,case,2023-06-01
2022,46,Total,5286,2022-11-13,2022-11-19,5562663,NA,NA,NA,95.026,case,2023-06-01
2022,47,0-4,355,2022-11-20,2022-11-26,351664,NA,NA,NA,100.949,case,2023-06-01
2022,47,12-17,137,2022-11-20,2022-11-26,433734,NA,NA,NA,31.586,case,2023-06-01
2022,47,18-49,1924,2022-11-20,2022-11-26,2294817,NA,NA,NA,83.841,case,2023-06-01
2022,47,5-11,194,2022-11-20,2022-11-26,509735,NA,NA,NA,38.059,case,2023-06-01
2022,47,50-64,1001,2022-11-20,2022-11-26,1114015,NA,NA,NA,89.855,case,2023-06-01
2022,47,65-74,647,2022-11-20,2022-11-26,490739,NA,NA,NA,131.842,case,2023-06-01
2022,47,75-84,534,2022-11-20,2022-11-26,252053,NA,NA,NA,211.86,case,2023-06-01
2022,47,85+,330,2022-11-20,2022-11-26,115906,NA,NA,NA,284.713,case,2023-06-01
2022,47,Total,5122,2022-11-20,2022-11-26,5562663,NA,NA,NA,92.078,case,2023-06-01
2022,48,0-4,495,2022-11-27,2022-12-03,351664,NA,NA,NA,140.759,case,2023-06-01
2022,48,12-17,165,2022-11-27,2022-12-03,433734,NA,NA,NA,38.042,case,2023-06-01
2022,48,18-49,2634,2022-11-27,2022-12-03,2294817,NA,NA,NA,114.78,case,2023-06-01
2022,48,5-11,152,2022-11-27,2022-12-03,509735,NA,NA,NA,29.819,case,2023-06-01
2022,48,50-64,1257,2022-11-27,2022-12-03,1114015,NA,NA,NA,112.835,case,2023-06-01
2022,48,65-74,737,2022-11-27,2022-12-03,490739,NA,NA,NA,150.182,case,2023-06-01
2022,48,75-84,569,2022-11-27,2022-12-03,252053,NA,NA,NA,225.746,case,2023-06-01
2022,48,85+,396,2022-11-27,2022-12-03,115906,NA,NA,NA,341.656,case,2023-06-01
2022,48,Total,6405,2022-11-27,2022-12-03,5562663,NA,NA,NA,115.143,case,2023-06-01
2022,49,0-4,384,2022-12-04,2022-12-10,351664,NA,NA,NA,109.195,case,2023-06-01
2022,49,12-17,199,2022-12-04,2022-12-10,433734,NA,NA,NA,45.881,case,2023-06-01
2022,49,18-49,2255,2022-12-04,2022-12-10,2294817,NA,NA,NA,98.265,case,2023-06-01
2022,49,5-11,175,2022-12-04,2022-12-10,509735,NA,NA,NA,34.332,case,2023-06-01
2022,49,50-64,1143,2022-12-04,2022-12-10,1114015,NA,NA,NA,102.602,case,2023-06-01
2022,49,65-74,686,2022-12-04,2022-12-10,490739,NA,NA,NA,139.789,case,2023-06-01
2022,49,75-84,527,2022-12-04,2022-12-10,252053,NA,NA,NA,209.083,case,2023-06-01
2022,49,85+,358,2022-12-04,2022-12-10,115906,NA,NA,NA,308.871,case,2023-06-01
2022,49,Total,5727,2022-12-04,2022-12-10,5562663,NA,NA,NA,102.954,case,2023-06-01
2022,50,0-4,393,2022-12-11,2022-12-17,351664,NA,NA,NA,111.754,case,2023-06-01
2022,50,12-17,177,2022-12-11,2022-12-17,433734,NA,NA,NA,40.808,case,2023-06-01
2022,50,18-49,2376,2022-12-11,2022-12-17,2294817,NA,NA,NA,103.538,case,2023-06-01
2022,50,5-11,185,2022-12-11,2022-12-17,509735,NA,NA,NA,36.293,case,2023-06-01
2022,50,50-64,1097,2022-12-11,2022-12-17,1114015,NA,NA,NA,98.473,case,2023-06-01
2022,50,65-74,650,2022-12-11,2022-12-17,490739,NA,NA,NA,132.453,case,2023-06-01
2022,50,75-84,534,2022-12-11,2022-12-17,252053,NA,NA,NA,211.86,case,2023-06-01
2022,50,85+,374,2022-12-11,2022-12-17,115906,NA,NA,NA,322.675,case,2023-06-01
2022,50,Total,5786,2022-12-11,2022-12-17,5562663,NA,NA,NA,104.015,case,2023-06-01
2022,51,0-4,343,2022-12-18,2022-12-24,351664,NA,NA,NA,97.536,case,2023-06-01
2022,51,12-17,164,2022-12-18,2022-12-24,433734,NA,NA,NA,37.811,case,2023-06-01
2022,51,18-49,1995,2022-12-18,2022-12-24,2294817,NA,NA,NA,86.935,case,2023-06-01
2022,51,5-11,169,2022-12-18,2022-12-24,509735,NA,NA,NA,33.154,case,2023-06-01
2022,51,50-64,1055,2022-12-18,2022-12-24,1114015,NA,NA,NA,94.702,case,2023-06-01
2022,51,65-74,593,2022-12-18,2022-12-24,490739,NA,NA,NA,120.838,case,2023-06-01
2022,51,75-84,525,2022-12-18,2022-12-24,252053,NA,NA,NA,208.29,case,2023-06-01
2022,51,85+,408,2022-12-18,2022-12-24,115906,NA,NA,NA,352.009,case,2023-06-01
2022,51,Total,5252,2022-12-18,2022-12-24,5562663,NA,NA,NA,94.415,case,2023-06-01
2022,52,0-4,316,2022-12-25,2022-12-31,351664,NA,NA,NA,89.859,case,2023-06-01
2022,52,12-17,86,2022-12-25,2022-12-31,433734,NA,NA,NA,19.828,case,2023-06-01
2022,52,18-49,1937,2022-12-25,2022-12-31,2294817,NA,NA,NA,84.408,case,2023-06-01
2022,52,5-11,92,2022-12-25,2022-12-31,509735,NA,NA,NA,18.049,case,2023-06-01
2022,52,50-64,821,2022-12-25,2022-12-31,1114015,NA,NA,NA,73.697,case,2023-06-01
2022,52,65-74,630,2022-12-25,2022-12-31,490739,NA,NA,NA,128.378,case,2023-06-01
2022,52,75-84,535,2022-12-25,2022-12-31,252053,NA,NA,NA,212.257,case,2023-06-01
2022,52,85+,394,2022-12-25,2022-12-31,115906,NA,NA,NA,339.931,case,2023-06-01
2022,52,Total,4811,2022-12-25,2022-12-31,5562663,NA,NA,NA,86.487,case,2023-06-01
2023,1,0-4,269,2023-01-01,2023-01-07,351664,NA,NA,NA,76.493,case,2023-06-01
2023,1,12-17,92,2023-01-01,2023-01-07,433734,NA,NA,NA,21.211,case,2023-06-01
2023,1,18-49,1553,2023-01-01,2023-01-07,2294817,NA,NA,NA,67.674,case,2023-06-01
2023,1,5-11,79,2023-01-01,2023-01-07,509735,NA,NA,NA,15.498,case,2023-06-01
2023,1,50-64,768,2023-01-01,2023-01-07,1114015,NA,NA,NA,68.94,case,2023-06-01
2023,1,65-74,507,2023-01-01,2023-01-07,490739,NA,NA,NA,103.314,case,2023-06-01
2023,1,75-84,421,2023-01-01,2023-01-07,252053,NA,NA,NA,167.028,case,2023-06-01
2023,1,85+,330,2023-01-01,2023-01-07,115906,NA,NA,NA,284.713,case,2023-06-01
2023,1,Total,4019,2023-01-01,2023-01-07,5562663,NA,NA,NA,72.25,case,2023-06-01
2023,2,0-4,285,2023-01-08,2023-01-14,351664,NA,NA,NA,81.043,case,2023-06-01
2023,2,12-17,132,2023-01-08,2023-01-14,433734,NA,NA,NA,30.433,case,2023-06-01
2023,2,18-49,1417,2023-01-08,2023-01-14,2294817,NA,NA,NA,61.748,case,2023-06-01
2023,2,5-11,119,2023-01-08,2023-01-14,509735,NA,NA,NA,23.345,case,2023-06-01
2023,2,50-64,708,2023-01-08,2023-01-14,1114015,NA,NA,NA,63.554,case,2023-06-01
2023,2,65-74,441,2023-01-08,2023-01-14,490739,NA,NA,NA,89.864,case,2023-06-01
2023,2,75-84,368,2023-01-08,2023-01-14,252053,NA,NA,NA,146.001,case,2023-06-01
2023,2,85+,283,2023-01-08,2023-01-14,115906,NA,NA,NA,244.163,case,2023-06-01
2023,2,Total,3753,2023-01-08,2023-01-14,5562663,NA,NA,NA,67.468,case,2023-06-01
2023,3,0-4,364,2023-01-15,2023-01-21,351664,NA,NA,NA,103.508,case,2023-06-01
2023,3,12-17,154,2023-01-15,2023-01-21,433734,NA,NA,NA,35.506,case,2023-06-01
2023,3,18-49,1602,2023-01-15,2023-01-21,2294817,NA,NA,NA,69.809,case,2023-06-01
2023,3,5-11,168,2023-01-15,2023-01-21,509735,NA,NA,NA,32.958,case,2023-06-01
2023,3,50-64,654,2023-01-15,2023-01-21,1114015,NA,NA,NA,58.707,case,2023-06-01
2023,3,65-74,451,2023-01-15,2023-01-21,490739,NA,NA,NA,91.902,case,2023-06-01
2023,3,75-84,375,2023-01-15,2023-01-21,252053,NA,NA,NA,148.778,case,2023-06-01
2023,3,85+,281,2023-01-15,2023-01-21,115906,NA,NA,NA,242.438,case,2023-06-01
2023,3,Total,4049,2023-01-15,2023-01-21,5562663,NA,NA,NA,72.789,case,2023-06-01
2023,4,0-4,323,2023-01-22,2023-01-28,351664,NA,NA,NA,91.849,case,2023-06-01
2023,4,12-17,192,2023-01-22,2023-01-28,433734,NA,NA,NA,44.267,case,2023-06-01
2023,4,18-49,1758,2023-01-22,2023-01-28,2294817,NA,NA,NA,76.607,case,2023-06-01
2023,4,5-11,232,2023-01-22,2023-01-28,509735,NA,NA,NA,45.514,case,2023-06-01
2023,4,50-64,797,2023-01-22,2023-01-28,1114015,NA,NA,NA,71.543,case,2023-06-01
2023,4,65-74,453,2023-01-22,2023-01-28,490739,NA,NA,NA,92.31,case,2023-06-01
2023,4,75-84,375,2023-01-22,2023-01-28,252053,NA,NA,NA,148.778,case,2023-06-01
2023,4,85+,260,2023-01-22,2023-01-28,115906,NA,NA,NA,224.32,case,2023-06-01
2023,4,Total,4390,2023-01-22,2023-01-28,5562663,NA,NA,NA,78.919,case,2023-06-01
2023,5,0-4,345,2023-01-29,2023-02-04,351664,NA,NA,NA,98.105,case,2023-06-01
2023,5,12-17,223,2023-01-29,2023-02-04,433734,NA,NA,NA,51.414,case,2023-06-01
2023,5,18-49,1821,2023-01-29,2023-02-04,2294817,NA,NA,NA,79.353,case,2023-06-01
2023,5,5-11,222,2023-01-29,2023-02-04,509735,NA,NA,NA,43.552,case,2023-06-01
2023,5,50-64,816,2023-01-29,2023-02-04,1114015,NA,NA,NA,73.249,case,2023-06-01
2023,5,65-74,454,2023-01-29,2023-02-04,490739,NA,NA,NA,92.514,case,2023-06-01
