date,day,cases_7day,tests_7day,positive_rate_7day,new_hosp_7day,deaths_7day,active_cases_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day
2020-06-02,Tuesday,506.85714285714283,8044.571428571428,0.06300610882227589,60.714285714285715,24.714285714285715,5048.857142857143,NA,NA,NA
2020-06-01,Monday,556.1428571428571,8397.142857142857,0.06623001020755359,58.57142857142857,24.142857142857142,5260.714285714285,NA,NA,NA
2020-05-31,Sunday,611,8410,0.07265160523186683,65.57142857142857,24.428571428571427,5389.428571428572,NA,NA,NA
2020-05-30,Saturday,620.7142857142857,8476,0.0732319827411852,68.14285714285714,24.857142857142858,5457.142857142857,NA,NA,NA
2020-05-29,Friday,646.5714285714286,8381,0.07714728893585832,72,22,5486.857142857143,NA,NA,NA
2020-05-28,Thursday,678.1428571428571,8140.285714285715,0.08330700923098522,71.42857142857143,22.571428571428573,5467.142857142857,NA,NA,NA
2020-05-27,Wednesday,684.8571428571429,7768.571428571428,0.08815741081279882,69.71428571428571,22.142857142857142,5406.857142857143,NA,NA,NA
2020-05-26,Tuesday,704.4285714285714,7688.285714285715,0.09162362035006875,69.71428571428571,21.571428571428573,5328,NA,NA,NA
2020-05-25,Monday,706.1428571428571,7650.857142857143,0.09229591455672567,78.28571428571429,21.428571428571427,5214.142857142857,NA,NA,NA
2020-05-24,Sunday,700.7142857142857,7508.285714285715,0.09332546900566993,71.14285714285714,21,5108.285714285715,NA,NA,NA
2020-05-23,Saturday,696.5714285714286,7379.285714285715,0.09439550866324654,70.71428571428571,21.714285714285715,4991.285714285715,NA,NA,NA
2020-05-22,Friday,680.7142857142857,7310,0.09312096931795974,63.857142857142854,22.714285714285715,4875.428571428572,NA,NA,NA
2020-05-21,Thursday,680.7142857142857,7092.285714285715,0.09597953510856867,66.42857142857143,20.857142857142858,4771,NA,NA,NA
2020-05-20,Wednesday,679,7140.857142857143,0.09508662425479134,65.28571428571429,19.857142857142858,4684.571428571428,NA,NA,NA
2020-05-19,Tuesday,647.8571428571429,6804.285714285715,0.09521310098677305,60.285714285714285,19.142857142857142,4607.857142857143,NA,NA,NA
2020-05-18,Monday,653.2857142857143,6649.428571428572,0.09824689554419284,58.857142857142854,20,4540.571428571428,NA,NA,NA
2020-05-17,Sunday,628.1428571428571,6551.714285714285,0.09587458026252671,61.857142857142854,20.571428571428573,4452.714285714285,NA,NA,NA
2020-05-16,Saturday,597,6111.428571428572,0.09768583450210379,61,20.285714285714285,4398.142857142857,NA,NA,NA
2020-05-15,Friday,593.1428571428571,5489.142857142857,0.1080574640849469,62.285714285714285,21.285714285714285,4365.285714285715,NA,NA,NA
2020-05-14,Thursday,581.4285714285714,5243.142857142857,0.11089313933845567,65.14285714285714,22.142857142857142,4315.857142857143,NA,NA,NA
2020-05-13,Wednesday,619.7142857142857,4841.142857142857,0.1280099150141643,63.714285714285715,21.857142857142858,4281.285714285715,NA,NA,NA
2020-05-12,Tuesday,663.2857142857143,4719.857142857143,0.140530887738733,64.14285714285714,22.571428571428573,4201.857142857143,NA,NA,NA
2020-05-11,Monday,652.1428571428571,4543.428571428572,0.14353540435165388,63.57142857142857,23.142857142857142,4054.1428571428573,NA,NA,NA
2020-05-10,Sunday,658.2857142857143,4238.571428571428,0.15530839231547017,65.42857142857143,22.571428571428573,3876.8571428571427,NA,NA,NA
2020-05-09,Saturday,651.7142857142857,4085,0.15953838083581046,64.71428571428571,23.142857142857142,3771,NA,NA,NA
2020-05-08,Friday,622.5714285714286,4029.1428571428573,0.15451708977450007,64.71428571428571,23.142857142857142,3680,NA,NA,NA
2020-05-07,Thursday,604.1428571428571,3934.1428571428573,0.1535640364573877,59.285714285714285,23.428571428571427,3545.285714285714,NA,NA,NA
2020-05-06,Wednesday,562.1428571428571,4304.857142857143,0.1305833941726953,65,23.571428571428573,3389.1428571428573,NA,NA,NA
2020-05-05,Tuesday,524.2857142857143,4330.714285714285,0.1210621804387267,62.57142857142857,22,3250.1428571428573,NA,NA,NA
2020-05-04,Monday,488.2857142857143,4037.8571428571427,0.12092694144701928,58.57142857142857,20.285714285714285,3111.8571428571427,NA,NA,NA
2020-05-03,Sunday,437.2857142857143,3952.285714285714,0.11064122027036796,52.857142857142854,21,2962.1428571428573,NA,NA,NA
2020-05-02,Saturday,397.42857142857144,3778.285714285714,0.10518753781004235,51.714285714285715,21.571428571428573,2702.1428571428573,NA,NA,NA
2020-05-01,Friday,363.57142857142856,3579.285714285714,0.1015765316304131,48.57142857142857,21.428571428571427,2410.8571428571427,NA,NA,NA
2020-04-30,Thursday,313.42857142857144,3314,0.09457711871713079,47.42857142857143,20.428571428571427,2145.5714285714284,NA,NA,NA
2020-04-29,Wednesday,274.7142857142857,2607.4285714285716,0.10535831689677844,41.42857142857143,20,1923,NA,NA,NA
2020-04-28,Tuesday,230.57142857142858,2379.1428571428573,0.09691365437732677,40.42857142857143,20.142857142857142,1752,NA,NA,NA
2020-04-27,Monday,192.28571428571428,2211,0.08696775860954965,37,20.428571428571427,1615.4285714285713,NA,NA,NA
2020-04-26,Sunday,178,2020.7142857142858,0.08808766348533051,36.42857142857143,19.714285714285715,1514.5714285714287,NA,NA,NA
2020-04-25,Saturday,176.14285714285714,1858.142857142857,0.0947951103252095,33.714285714285715,17.571428571428573,1424.2857142857142,NA,NA,NA
2020-04-24,Friday,159.14285714285714,1626.142857142857,0.09786523763506984,34,15.714285714285714,1324.7142857142858,NA,NA,NA
2020-04-23,Thursday,147.14285714285714,1478.5714285714287,0.09951690821256039,33.857142857142854,15.142857142857142,1241,NA,NA,NA
2020-04-22,Wednesday,130.28571428571428,1416.5714285714287,0.09197256958450989,30.714285714285715,13.142857142857142,1167.5714285714287,NA,NA,NA
2020-04-21,Tuesday,124.57142857142857,1336.857142857143,0.09318230391109211,32,11.571428571428571,1091.142857142857,NA,NA,NA
2020-04-20,Monday,117.14285714285714,1328.857142857143,0.08815308535798753,34.42857142857143,10.428571428571429,1015.8571428571429,NA,NA,NA
2020-04-19,Sunday,117.14285714285714,1323,0.0885433538494763,30.428571428571427,9.142857142857142,950.1428571428571,NA,NA,NA
2020-04-18,Saturday,112.28571428571429,1343.7142857142858,0.08356368275568786,31.571428571428573,8.142857142857142,880.5714285714286,NA,NA,NA
2020-04-17,Friday,105,1385.142857142857,0.07580445544554455,28.714285714285715,7.714285714285714,814.7142857142857,NA,NA,NA
2020-04-16,Thursday,95.71428571428571,1438.7142857142858,0.06652765365902095,26,6.285714285714286,757.4285714285714,NA,NA,NA
2020-04-15,Wednesday,93.57142857142857,1404.142857142857,0.06663953606674128,24.857142857142858,6.857142857142857,711,NA,NA,NA
2020-04-14,Tuesday,89.42857142857143,1455.5714285714287,0.0614388065560899,23.285714285714285,6.428571428571429,661.4285714285714,NA,NA,NA
2020-04-13,Monday,94.85714285714286,1512,0.06273620559334846,19.714285714285715,5.714285714285714,623.4285714285714,NA,NA,NA
2020-04-12,Sunday,85.85714285714286,1551.2857142857142,0.055345796113822635,22.714285714285715,5.857142857142857,581.7142857142857,NA,NA,NA
2020-04-11,Saturday,80.28571428571429,1556.5714285714287,0.05157856093979442,22.857142857142858,5.714285714285714,549.5714285714286,NA,NA,NA
2020-04-10,Friday,78.14285714285714,1498.142857142857,0.05215981691618194,23,5,519.7142857142857,NA,NA,NA
2020-04-09,Thursday,71.42857142857143,1519.857142857143,0.04699689820471849,22.142857142857142,4.571428571428571,487.57142857142856,NA,NA,NA
2020-04-08,Wednesday,66.42857142857143,1455.4285714285713,0.04564193168433451,21.285714285714285,3.142857142857143,459.2857142857143,NA,NA,NA
2020-04-07,Tuesday,62.857142857142854,1450.5714285714287,0.04333267677762458,18.571428571428573,3.142857142857143,434.2857142857143,NA,NA,NA
2020-04-06,Monday,58.57142857142857,1431.4285714285713,0.04091816367265469,18.714285714285715,2.857142857142857,408.7142857142857,NA,NA,NA
2020-04-05,Sunday,61.714285714285715,1394.857142857143,0.04424416222859484,18.142857142857142,2.857142857142857,380.14285714285717,NA,NA,NA
2020-04-04,Saturday,60.57142857142857,1375.7142857142858,0.04402907580477674,17.571428571428573,2.7142857142857144,346.85714285714283,NA,NA,NA
2020-04-03,Friday,55.857142857142854,1487,0.03756364684407724,16,2.5714285714285716,317.7142857142857,NA,NA,NA
2020-04-02,Thursday,56.57142857142857,1354.2857142857142,0.04177215189873418,13.857142857142858,2.2857142857142856,301.2857142857143,NA,NA,NA
2020-04-01,Wednesday,57.42857142857143,1421.857142857143,0.04038983221139355,12.428571428571429,2.2857142857142856,280.57142857142856,NA,NA,NA
2020-03-31,Tuesday,52.42857142857143,2014.142857142857,0.026030214908858783,12.428571428571429,1.5714285714285714,259.42857142857144,NA,NA,NA
2020-03-30,Monday,48.714285714285715,2017.142857142857,0.02415014164305949,10.142857142857142,1.2857142857142858,NA,NA,NA,NA
2020-03-29,Sunday,47.714285714285715,1984.7142857142858,0.024040883898366082,8.285714285714286,1.1428571428571428,NA,NA,NA,NA
2020-03-28,Saturday,43.42857142857143,1850.7142857142858,0.023465843303743728,6.428571428571429,0.5714285714285714,NA,NA,NA,NA
2020-03-27,Friday,40.42857142857143,1580.4285714285713,0.025580764711199494,6.285714285714286,0.5714285714285714,NA,NA,NA,NA
2020-03-26,Thursday,36.714285714285715,1546.857142857143,0.023734761728851125,NA,0.2857142857142857,NA,NA,NA,NA
2020-03-25,Wednesday,30,1375.5714285714287,0.02180911828850348,NA,0.14285714285714285,NA,NA,NA,NA
2020-03-24,Tuesday,28.857142857142858,627.4285714285714,0.04599271402550091,NA,0.14285714285714285,NA,NA,NA,NA
2020-03-23,Monday,25.857142857142858,538.4285714285714,0.048023348368267445,NA,0.14285714285714285,NA,NA,NA,NA
2020-03-22,Sunday,19.142857142857142,465.42857142857144,0.04112952731737262,NA,0.14285714285714285,NA,NA,NA,NA
2020-03-21,Saturday,16.571428571428573,460.2857142857143,0.03600248292985723,NA,0.14285714285714285,NA,NA,NA,NA
2020-03-20,Friday,14.428571428571429,471.57142857142856,0.030596788851863073,NA,0,NA,NA,NA,NA
2020-03-19,Thursday,11.428571428571429,388.85714285714283,0.029390154298310066,NA,0,NA,NA,NA,NA
2020-03-18,Wednesday,10.285714285714286,362.85714285714283,0.028346456692913385,NA,0,NA,NA,NA,NA
2020-03-17,Tuesday,8.142857142857142,314.42857142857144,0.025897319400272602,NA,0,NA,NA,NA,NA
2020-03-16,Monday,7.428571428571429,258.7142857142857,0.02871341800110436,NA,0,NA,NA,NA,NA
2020-03-15,Sunday,4.857142857142857,196.14285714285714,0.024763292061179897,NA,0,NA,NA,NA,NA
2020-03-14,Saturday,2.857142857142857,117,0.02442002442002442,NA,0,NA,NA,NA,NA
2020-03-13,Friday,2,74.14285714285714,0.02697495183044316,NA,0,NA,NA,NA,NA
