date,day,new_cases,new_tests,new_icu,new_nonicu,new_hosp,new_deaths,positivity,cases_incomplete,deaths_incomplete
2021-01-13,Wednesday,1450.4285714285713,31926.85714285714,13.142857142857142,71.28571428571429,84.42857142857143,29.714285714285715,0.04542973224513173,FALSE,FALSE
2021-01-14,Thursday,1382.142857142857,30960.85714285714,14,70.85714285714286,84.85714285714286,30.285714285714285,0.044641621217574264,FALSE,FALSE
2021-01-15,Friday,1310.142857142857,29933.285714285714,14.571428571428571,67.14285714285714,81.71428571428571,29.428571428571427,0.043768761961123066,FALSE,FALSE
2021-01-16,Saturday,1288.4285714285713,29732.428571428572,13,66.42857142857143,79.42857142857143,30,0.04333411811057671,FALSE,FALSE
2021-01-17,Sunday,1277.7142857142858,29486.428571428572,13.714285714285714,66.71428571428571,80.42857142857143,28.714285714285715,0.04333228361716044,FALSE,FALSE
2021-01-18,Monday,1202.2857142857142,28835.714285714286,13.714285714285714,66,79.71428571428571,27.571428571428573,0.04169432747089423,FALSE,FALSE
2021-01-19,Tuesday,1211.2857142857142,30043,13.571428571428571,62.857142857142854,76.42857142857143,25,0.040318400768422406,FALSE,FALSE
2021-01-20,Wednesday,1185.2857142857142,31693.85714285714,13.285714285714286,63.857142857142854,77.14285714285714,25.428571428571427,0.03739796355309952,FALSE,FALSE
2021-01-21,Thursday,1167.2857142857142,31688.14285714286,13.714285714285714,60.57142857142857,74.28571428571429,21.714285714285715,0.03683667167079169,FALSE,FALSE
2021-01-22,Friday,1163.2857142857142,31922.571428571428,12.714285714285714,59.285714285714285,72,20,0.03644085241969408,FALSE,FALSE
2021-01-23,Saturday,1135.7142857142858,31457.571428571428,12.857142857142858,57.57142857142857,70.42857142857143,18.142857142857142,0.03610305036716121,FALSE,FALSE
2021-01-24,Sunday,1112,31206,12.571428571428571,55,67.57142857142857,18.571428571428573,0.03563417291546497,FALSE,FALSE
2021-01-25,Monday,1072.2857142857142,32332.285714285714,11.571428571428571,55.714285714285715,67.28571428571429,18.571428571428573,0.03316455025052358,FALSE,FALSE
2021-01-26,Tuesday,1026.7142857142858,31465.85714285714,11.285714285714286,55.142857142857146,66.42857142857143,19.571428571428573,0.03262947139983928,FALSE,FALSE
2021-01-27,Wednesday,997.2857142857143,30513.714285714286,10.714285714285714,52,62.714285714285715,17.428571428571427,0.03268319631453773,FALSE,FALSE
2021-01-28,Thursday,970.5714285714286,30134.285714285714,9.142857142857142,49.42857142857143,58.57142857142857,16.857142857142858,0.032208210865649,FALSE,FALSE
2021-01-29,Friday,948.4285714285714,30022.571428571428,9,48,57,17,0.03159051761055967,FALSE,FALSE
2021-01-30,Saturday,940.8571428571429,29988.571428571428,7.857142857142857,47.142857142857146,55,16.428571428571427,0.03137385670731707,FALSE,FALSE
2021-01-31,Sunday,938,29999.571428571428,7.571428571428571,49.285714285714285,56.857142857142854,15.428571428571429,0.031267113339714374,FALSE,FALSE
2021-02-01,Monday,924.1428571428571,29920.571428571428,8.571428571428571,45,53.57142857142857,15.142857142857142,0.030886537690265656,FALSE,FALSE
2021-02-02,Tuesday,923,29856.285714285714,8.142857142857142,44,52.142857142857146,13.571428571428571,0.030914763103246982,FALSE,FALSE
2021-02-03,Wednesday,915,30028.285714285714,7.142857142857143,42.42857142857143,49.57142857142857,13.571428571428571,0.030471269945479974,FALSE,FALSE
2021-02-04,Thursday,897.8571428571429,29588.571428571428,7.428571428571429,46.42857142857143,53.857142857142854,13.428571428571429,0.03034472769409038,FALSE,FALSE
2021-02-05,Friday,902.4285714285714,29452.571428571428,7.142857142857143,47.57142857142857,54.714285714285715,13.142857142857142,0.030640060533157425,FALSE,FALSE
2021-02-06,Saturday,891.4285714285714,29340.285714285714,7.857142857142857,47,54.857142857142854,13,0.030382409364014373,FALSE,FALSE
2021-02-07,Sunday,874.2857142857143,29255.85714285714,7.714285714285714,44,51.714285714285715,13.285714285714286,0.029884125767245633,FALSE,FALSE
2021-02-08,Monday,856.5714285714286,29027.428571428572,8.571428571428571,45,53.57142857142857,12.428571428571429,0.029509035788810582,FALSE,FALSE
2021-02-09,Tuesday,830,28829.714285714286,9.142857142857142,45.857142857142854,55,13.142857142857142,0.02878974074367716,FALSE,FALSE
2021-02-10,Wednesday,816.7142857142857,28465.285714285714,10,46.57142857142857,56.57142857142857,13.571428571428571,0.028691589254078904,FALSE,FALSE
