date,day,cases_7day,tests_7day,deaths_7day,deaths_ltc_7day,new_hosp_7day,positive_rate_7day,positive_rate_7day_pcr,active_cases_7day,new_vaccine_doses_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day,antigens_7day,antigen_tests_7day,case_growthrate_7day,test_growthrate_7day,tested_people_growthrate_7day,hosp_growthrate_7day,death_growthrate_7day,case_doubling_time,test_doubling_time,hosp_doubling_time,deaths_doubling_time
2021-11-08,Monday,3049.714285714286,37749.42857142857,24,6.428571428571429,108.85714285714286,0.08078835630435276,0.08795774353835233,22650.4,19460.636363636364,2785.714285714286,2618.4285714285716,17497.285714285714,642.2857142857143,10379.142857142857,NA,0.0027451386520658894,NA,0.0026116586217709453,0.002739602922547459,NA,252.499880120193,265.4049709184149,253.01008947508805
2021-11-09,Tuesday,3068.285714285714,39393.142857142855,23.428571428571427,6.571428571428571,121,0.07788882764222925,0.08389440687342081,23336.8,23952.81818181818,3581.5714285714284,3040.5714285714284,18102.85714285714,663.4285714285714,10727.857142857143,NA,0.0028456762596751023,NA,0.0028941655096197394,0.002667646122793434,NA,243.5790713027502,239.49811379343575,259.8347564309295
2021-11-10,Wednesday,3399.8571428571427,40268.142857142855,23.428571428571427,7.428571428571429,126.71428571428571,0.08443044306559244,0.09092360385463834,24379.2,28448.88888888889,4215.285714285715,-2100,18286.714285714286,714.8571428571429,10737.857142857143,NA,0.0029011503798021454,NA,0.0030113857939044436,0.002654635843189241,NA,238.9214931379107,230.17548331502158,261.10819769811
2021-11-11,Thursday,3600.5714285714284,40190.57142857143,25,6.714285714285714,128.57142857142858,0.08958746543254636,0.09598060271523115,25656.2,25597.555555555555,4861.428571428572,-2484.5714285714284,19201.14285714286,778.7142857142857,10790.285714285714,NA,0.0028859300985743124,NA,0.003041279645575593,0.002821118142078432,NA,240.18155564556784,227.91300417517513,245.6994516540437
2021-11-12,Friday,3810.714285714286,41153.857142857145,24,5.714285714285714,131.85714285714286,0.09259677100219733,0.09973933649289099,27173.4,27697.88888888889,5844.142857142857,-2812,19698,804.2857142857143,11011,NA,0.002943887865874739,NA,0.0031078989482998015,0.002698514331347062,NA,235.45298331327078,223.02757975420548,256.86251598076024
2021-11-15,Monday,3955.4285714285716,42022.42857142857,19.142857142857142,4.571428571428571,148.42857142857142,0.09412660586013591,0.1018754170789516,28757.6,23489,6052.428571428572,-1421.5714285714287,20187.571428571428,793.1428571428571,10981.714285714286,NA,0.002995847007434969,NA,0.003487348506616187,0.0021483169075655934,NA,231.3693519194142,198.7605136810699,322.6466161109342
2021-11-16,Tuesday,4489.714285714285,42164,23.571428571428573,4.857142857142857,155.71428571428572,0.10648217165625382,0.11692496199314742,30508.6,28759.18181818182,7073.285714285715,-1403,19897.571428571428,809,10684.714285714286,NA,0.0029845445769749773,NA,0.0036418421139603157,0.002635796822372408,NA,232.24554456562794,190.32872894266782,262.9744351600146
2021-11-17,Wednesday,4229.714285714285,42127.857142857145,24,3.5714285714285716,171.57142857142858,0.10040183794231845,0.10865035986795822,31655,37186.22222222222,8094,3520.4285714285716,20449.428571428572,787.8571428571429,10449.57142857143,NA,0.0029735737317641803,NA,0.003981813422193646,0.002670554886212103,NA,233.1024023906448,174.0782671273631,259.55174489714403
2021-11-18,Thursday,4187.428571428572,43153.142857142855,22.428571428571427,4.428571428571429,171.71428571428572,0.0970364681268042,0.10630033879517642,32621.4,33248.22222222222,8412.42857142857,3436.5714285714284,20521.571428571428,789.8571428571429,11191.142857142857,NA,0.0030354008203854793,NA,0.003966245931587961,0.002485021088397353,NA,228.3544156359289,174.7615232428189,278.9300999481545
2021-11-19,Friday,4232.142857142857,42960.42857142857,22.714285714285715,5.428571428571429,175.57142857142858,0.09851258467094302,0.10693402028773644,33550,35242.11111111111,8771.42857142857,3428.714285714286,20648.714285714286,804.5714285714286,10907.285714285714,NA,0.003009913403653419,NA,0.004038910716004691,0.0025086580773172923,NA,230.2880806200625,171.61735658410635,276.30197468009777
