date,day,new_cases,new_tests,new_deaths,new_ltc_deaths,new_hosp,positivity,positivity_pcr,active_cases,new_vax_doses,new_vax_onedose,new_vax_complete,new_vax_boosted,new_antigen_cases,new_antigen_tests
2021-04-13,Tuesday,2113.8571428571427,33776.857142857145,10.428571428571429,3.5714285714285716,104,0.06214306101934699,0.06075213159594048,17980.428571428572,60233.28571428572,37324.857142857145,34740.71428571428,NA,350.42857142857144,5015.142857142857
2021-04-14,Wednesday,2072.5714285714284,33545.857142857145,10,3.142857142857143,106.85714285714286,0.06238692953008787,0.06184312790507546,18175.285714285714,59704.42857142857,37148.142857142855,34616.28571428572,NA,319,4866.285714285715
2021-04-15,Thursday,2101.285714285714,33793,9.571428571428571,2.857142857142857,109.14285714285714,0.0625033495573712,0.061880713645909115,18353.85714285714,59709.28571428572,37488.142857142855,34438.71428571428,NA,322.2857142857143,4871
2021-04-16,Friday,2049.8571428571427,33184,9,2.142857142857143,107.14285714285714,0.06276443470209554,0.062187850605776224,18545.285714285714,59051,36936.28571428572,33445,NA,309.7142857142857,4668.857142857143
2021-04-17,Saturday,2046.2857142857142,33817.857142857145,8.714285714285714,2,110.14285714285714,0.06262761356511412,0.0621532207709824,18662.14285714286,58474.857142857145,35214.57142857143,32742.714285714286,NA,330.2857142857143,5056.428571428572
2021-04-18,Sunday,2055.285714285714,34409.857142857145,9,2,111,0.062047908240207714,0.06173721809618692,18743.714285714286,56246,31934,30588.714285714286,NA,332,5206.285714285715
2021-04-19,Monday,1955,34260,9.571428571428571,2.4285714285714284,108.71428571428571,0.060789303486188925,0.06132233000682939,18693.285714285714,55247,29732.714285714286,29353.14285714286,NA,306.2857142857143,5288.714285714285
2021-04-20,Tuesday,1929.5714285714287,34171.142857142855,9.857142857142858,2.5714285714285716,110.42857142857143,0.05991126755134099,0.06020132875261098,18591.571428571428,54219.857142857145,28873.714285714286,27966.14285714286,NA,311.2857142857143,5334
2021-04-21,Wednesday,1914.7142857142858,34203.71428571428,9.428571428571429,2.7142857142857144,105.14285714285714,0.05908184208202768,0.059024946311848105,18448.14285714286,53035.857142857145,27476.714285714286,26786.428571428572,NA,314.57142857142856,5296.714285714285
2021-04-22,Thursday,1805.7142857142858,33883.857142857145,9.285714285714286,2.7142857142857144,103.85714285714286,0.05781702094189598,0.05845941111207628,18214.571428571428,52952.57142857143,26731,26664.14285714286,NA,275.85714285714283,5092.285714285715
2021-04-23,Friday,1786.857142857143,33677.857142857145,9.857142857142858,2.7142857142857144,104.71428571428571,0.05659418683379569,0.05768859816449266,17867.714285714286,52653.42857142857,25437.85714285714,27338.285714285714,NA,279.7142857142857,5494.857142857143
2021-04-24,Saturday,1740.4285714285713,34301.57142857143,9.571428571428571,3.142857142857143,101.71428571428571,0.05519937142570123,0.057025090120495774,17473.14285714286,49735.142857142855,23768.571428571428,26020,NA,263.2857142857143,5709.714285714285
2021-04-25,Sunday,1700.7142857142858,33922.28571428572,8.428571428571429,3,101.71428571428571,0.05382508569795374,0.055979998828734195,17065,50660.57142857143,23885,26745.714285714286,NA,253.14285714285714,5833.142857142857
2021-04-26,Monday,1687.142857142857,33946.71428571428,7.571428571428571,2.4285714285714284,102.85714285714286,0.0527709614519274,0.05422718312842127,16674.14285714286,49589,23839,25711.571428571428,NA,264,5781.857142857143
2021-04-27,Tuesday,1672.7142857142858,33750,8.571428571428571,2.4285714285714284,90.85714285714286,0.05178380600576271,0.05282115879933724,16300.857142857143,49124.857142857145,23347.285714285714,25738.85714285714,NA,265.85714285714283,5700
2021-04-28,Wednesday,1658.857142857143,33605.57142857143,9.857142857142858,2.7142857142857144,95.42857142857143,0.05083528408697199,0.051811258933351964,15964.285714285714,49813.142857142855,23291.571428571428,26486.85714285714,NA,268.2857142857143,5816.142857142857
2021-04-29,Thursday,1651.4285714285713,34348.71428571428,10.571428571428571,3.142857142857143,94.71428571428571,0.050086326704027795,0.05180652482855612,15653.57142857143,48608.142857142855,22514.14285714286,26060.85714285714,NA,266.85714285714283,6277.857142857143
2021-04-30,Friday,1610,32856.28571428572,11.428571428571429,3.2857142857142856,93.28571428571429,0.04951307028226113,0.05031662975772568,15347.714285714286,48374.71428571428,22394.14285714286,26015.428571428572,NA,248.14285714285714,5471.714285714285
